frame	xtl	ytl	xbr	ybr	class	temporary	data
2018-02-16_1503_left/001911	146	929	199	982	4.4.1		
2018-02-16_1503_left/001911	147	854	206	908	5.19.2		
2018-02-16_1503_left/001912	145	855	207	907	5.19.2		
2018-02-16_1503_left/001912	145	921	205	976	4.4.1		
2018-02-16_1503_left/001913	146	854	201	907	5.19.2		
2018-02-16_1503_left/001913	136	919	208	989	4.4.1		
2018-02-16_1503_left/001914	145	926	200	984	4.4.1		
2018-02-16_1503_left/001914	144	853	204	908	5.19.2		
2018-02-16_1503_left/001915	146	929	197	980	4.4.1		
2018-02-16_1503_left/001915	143	856	202	908	5.19.2		
2018-02-16_1503_left/001916	146	930	199	980	4.4.1		
2018-02-16_1503_left/001916	143	853	203	916	5.19.2		
2018-02-16_1503_left/001917	144	929	199	981	4.4.1		
2018-02-16_1503_left/001917	143	854	203	910	5.19.2		
2018-02-16_1503_left/001918	146	927	199	984	4.4.1		
2018-02-16_1503_left/001918	141	856	201	909	5.19.2		
2018-02-16_1503_left/001919	143	929	197	984	4.4.1		
2018-02-16_1503_left/001919	144	857	201	910	5.19.2		
2018-02-16_1503_left/001920	144	927	197	979	4.4.1		
2018-02-16_1503_left/001920	140	856	200	918	5.19.2		
2018-02-16_1503_left/001921	144	927	196	980	4.4.1		
2018-02-16_1503_left/001921	142	855	200	910	5.19.2		
2018-02-16_1503_left/001922	144	928	197	981	4.4.1		
2018-02-16_1503_left/001922	141	853	200	916	5.19.2		
2018-02-16_1503_left/001923	142	923	195	980	4.4.1		
2018-02-16_1503_left/001923	141	855	199	908	5.19.2		
2018-02-16_1503_left/001924	142	929	194	981	4.4.1		
2018-02-16_1503_left/001924	144	855	193	907	5.19.2		
2018-02-16_1503_left/001925	142	924	199	985	4.4.1		
2018-02-16_1503_left/001925	144	856	194	908	5.19.2		
2018-02-16_1503_left/001926	141	928	195	982	4.4.1		
2018-02-16_1503_left/001926	143	855	194	907	5.19.2		
2018-02-16_1503_left/001927	141	926	197	983	4.4.1		
2018-02-16_1503_left/001927	142	856	199	910	5.19.2		
2018-02-16_1503_left/001928	142	929	193	982	4.4.1		
2018-02-16_1503_left/001928	139	858	197	912	5.19.2		
2018-02-16_1503_left/001929	140	928	195	983	4.4.1		
2018-02-16_1503_left/001929	139	856	196	919	5.19.2		
2018-02-16_1503_left/001930	141	858	198	912	5.19.2		
2018-02-16_1503_left/001930	130	939	206	986	4.4.1		
2018-02-16_1503_left/001931	142	924	194	982	4.4.1		
2018-02-16_1503_left/001931	143	858	191	908	5.19.2		
2018-02-16_1503_left/001932	142	929	195	983	4.4.1		
2018-02-16_1503_left/001932	142	857	199	909	5.19.2		
2018-02-16_1503_left/001933	141	929	195	983	4.4.1		
2018-02-16_1503_left/001933	139	856	196	909	5.19.2		
2018-02-16_1503_left/001934	140	928	194	984	4.4.1		
2018-02-16_1503_left/001934	139	858	196	910	5.19.2		
2018-02-16_1503_left/001935	143	928	194	982	4.4.1		
2018-02-16_1503_left/001935	140	857	196	911	5.19.2		
2018-02-16_1503_left/001936	141	926	192	982	4.4.1		
2018-02-16_1503_left/001936	141	855	195	909	5.19.2		
2018-02-16_1503_left/001937	140	928	193	987	4.4.1		
2018-02-16_1503_left/001937	139	859	197	910	5.19.2		
2018-02-16_1503_left/001938	141	926	193	981	4.4.1		
2018-02-16_1503_left/001938	137	856	195	912	5.19.2		
2018-02-16_1503_left/001939	142	926	196	984	4.4.1		
2018-02-16_1503_left/001939	138	857	195	909	5.19.2		
2018-02-16_1503_left/001940	140	929	194	982	4.4.1		
2018-02-16_1503_left/001940	139	856	197	909	5.19.2		
2018-02-16_1503_left/001941	143	926	194	985	4.4.1		
2018-02-16_1503_left/001941	138	856	196	913	5.19.2		
2018-02-16_1503_left/001942	139	927	194	985	4.4.1		
2018-02-16_1503_left/001942	139	859	197	913	5.19.2		
2018-02-16_1503_left/001943	141	927	195	984	4.4.1		
2018-02-16_1503_left/001943	139	859	195	911	5.19.2		
2018-02-16_1503_left/001944	140	925	194	984	4.4.1		
2018-02-16_1503_left/001944	138	856	196	913	5.19.2		
2018-02-16_1503_left/001945	138	925	195	982	4.4.1		
2018-02-16_1503_left/001945	139	857	195	912	5.19.2		
2018-02-16_1503_left/001946	138	859	195	913	5.19.2		
2018-02-16_1503_left/001946	141	930	192	985	4.4.1		
2018-02-16_1503_left/001947	141	925	192	984	4.4.1		
2018-02-16_1503_left/001947	139	856	195	911	5.19.2		
2018-02-16_1503_left/001948	139	930	194	983	4.4.1		
2018-02-16_1503_left/001948	140	859	195	911	5.19.2		
2018-02-16_1503_left/001949	140	926	191	984	4.4.1		
2018-02-16_1503_left/001949	139	858	197	913	5.19.2		
2018-02-16_1503_left/001950	139	929	194	982	4.4.1		
2018-02-16_1503_left/001950	138	857	196	911	5.19.2		
2018-02-16_1503_left/001951	141	930	194	985	4.4.1		
2018-02-16_1503_left/001951	139	858	196	913	5.19.2		
2018-02-16_1503_left/001952	138	857	196	915	5.19.2		
2018-02-16_1503_left/001952	139	925	193	986	4.4.1		
2018-02-16_1503_left/001953	139	926	191	983	4.4.1		
2018-02-16_1503_left/001953	137	857	195	914	5.19.2		
2018-02-16_1503_left/001954	140	928	191	984	4.4.1		
2018-02-16_1503_left/001954	140	857	196	912	5.19.2		
2018-02-16_1503_left/001955	137	925	192	986	4.4.1		
2018-02-16_1503_left/001955	138	858	196	915	5.19.2		
2018-02-16_1503_left/001956	141	926	193	988	4.4.1		
2018-02-16_1503_left/001956	136	857	195	916	5.19.2		
2018-02-16_1503_left/001957	139	860	195	915	5.19.2		
2018-02-16_1503_left/001957	140	926	192	985	4.4.1		
2018-02-16_1503_left/001958	139	923	194	986	4.4.1		
2018-02-16_1503_left/001958	137	859	194	913	5.19.2		
2018-02-16_1503_left/001959	140	858	197	913	5.19.2		
2018-02-16_1503_left/001959	139	926	193	983	4.4.1		
2018-02-16_1503_left/001960	138	927	194	988	4.4.1		
2018-02-16_1503_left/001960	139	859	194	915	5.19.2		
2018-02-16_1503_left/001961	140	924	195	986	4.4.1		
2018-02-16_1503_left/001961	136	858	194	914	5.19.2		
2018-02-16_1503_left/001962	137	859	192	912	5.19.2		
2018-02-16_1503_left/001962	135	941	198	991	4.4.1		
2018-02-16_1503_left/001963	139	926	191	985	4.4.1		
2018-02-16_1503_left/001963	137	859	194	912	5.19.2		
2018-02-16_1503_left/001964	135	856	195	915	5.19.2		
2018-02-16_1503_left/001964	138	925	192	985	4.4.1		
2018-02-16_1503_left/001965	136	858	195	915	5.19.2		
2018-02-16_1503_left/001965	141	926	194	985	4.4.1		
2018-02-16_1503_left/001966	137	860	194	915	5.19.2		
2018-02-16_1503_left/001966	134	938	203	988	4.4.1		
2018-02-16_1503_left/001967	136	858	194	914	5.19.2		
2018-02-16_1503_left/001967	135	926	193	991	4.4.1		
2018-02-16_1503_left/001968	135	858	194	914	5.19.2		
2018-02-16_1503_left/001968	137	926	193	986	4.4.1		
2018-02-16_1503_left/001969	138	856	195	913	5.19.2		
2018-02-16_1503_left/001969	138	924	192	986	4.4.1		
2018-02-16_1503_left/001970	136	858	194	913	5.19.2		
2018-02-16_1503_left/001970	132	939	194	993	4.4.1		
2018-02-16_1503_left/001971	137	926	190	987	4.4.1		
2018-02-16_1503_left/001971	135	860	192	914	5.19.2		
2018-02-16_1503_left/001972	137	859	193	913	5.19.2		
2018-02-16_1503_left/001972	137	925	190	985	4.4.1		
2018-02-16_1503_left/001973	135	857	193	912	5.19.2		
2018-02-16_1503_left/001973	136	930	191	986	4.4.1		
2018-02-16_1503_left/001974	135	858	192	912	5.19.2		
2018-02-16_1503_left/001974	136	940	198	990	4.4.1		
2018-02-16_1503_left/001975	135	857	194	912	5.19.2		
2018-02-16_1503_left/001975	138	929	192	987	4.4.1		
2018-02-16_1503_left/001976	132	858	192	916	5.19.2		
2018-02-16_1503_left/001976	135	922	195	976	4.4.1		
2018-02-16_1503_left/001977	131	857	191	912	5.19.2		
2018-02-16_1503_left/001977	138	926	190	986	4.4.1		
2018-02-16_1503_left/001978	132	858	189	912	5.19.2		
2018-02-16_1503_left/001978	140	928	191	981	4.4.1		
2018-02-16_1503_left/001979	135	928	191	984	4.4.1		
2018-02-16_1503_left/001979	133	859	191	914	5.19.2		
2018-02-16_1503_left/001980	131	859	192	914	5.19.2		
2018-02-16_1503_left/001980	132	940	194	987	4.4.1		
2018-02-16_1503_left/001981	134	858	190	912	5.19.2		
2018-02-16_1503_left/001981	133	940	199	987	4.4.1		
2018-02-16_1503_left/001982	133	859	190	913	5.19.2		
2018-02-16_1503_left/001982	134	925	190	986	4.4.1		
2018-02-16_1503_left/001983	134	859	192	914	5.19.2		
2018-02-16_1503_left/001983	132	928	191	987	4.4.1		
2018-02-16_1503_left/001984	132	859	190	915	5.19.2		
2018-02-16_1503_left/001984	135	926	196	987	4.4.1		
2018-02-16_1503_left/001985	134	859	190	912	5.19.2		
2018-02-16_1503_left/001985	134	941	197	988	4.4.1		
2018-02-16_1503_left/001986	131	857	190	912	5.19.2		
2018-02-16_1503_left/001986	133	929	189	987	4.4.1		
2018-02-16_1503_left/001987	130	858	189	910	5.19.2		
2018-02-16_1503_left/001987	139	931	192	983	4.4.1		
2018-02-16_1503_left/001988	131	855	189	911	5.19.2		
2018-02-16_1503_left/001988	137	927	190	983	4.4.1		
2018-02-16_1503_left/001989	133	857	189	911	5.19.2		
2018-02-16_1503_left/001989	127	938	196	988	4.4.1		
2018-02-16_1503_left/001990	132	924	189	985	4.4.1		
2018-02-16_1503_left/001990	132	857	189	911	5.19.2		
2018-02-16_1503_left/001991	132	857	188	911	5.19.2		
2018-02-16_1503_left/001991	131	940	195	987	4.4.1		
2018-02-16_1503_left/001992	132	857	188	909	5.19.2		
2018-02-16_1503_left/001992	127	940	191	987	4.4.1		
2018-02-16_1503_left/001993	130	856	195	913	5.19.2		
2018-02-16_1503_left/001993	131	940	198	988	4.4.1		
2018-02-16_1503_left/001994	133	926	189	985	4.4.1		
2018-02-16_1503_left/001994	130	857	197	912	5.19.2		
2018-02-16_1503_left/001995	135	926	194	983	4.4.1		
2018-02-16_1503_left/001995	133	850	200	919	5.19.2		
2018-02-16_1503_left/001996	131	854	195	909	5.19.2		
2018-02-16_1503_left/001996	125	921	192	987	4.4.1		
2018-02-16_1503_left/001997	129	854	195	909	5.19.2		
2018-02-16_1503_left/001997	123	917	187	984	4.4.1		
2018-02-16_1503_left/001998	128	855	189	909	5.19.2		
2018-02-16_1503_left/001998	129	940	199	989	4.4.1		
2018-02-16_1503_left/001999	132	930	190	982	4.4.1		
2018-02-16_1503_left/001999	129	854	188	917	5.19.2		
2018-02-16_1503_left/002000	133	928	190	983	4.4.1		
2018-02-16_1503_left/002000	136	856	199	916	5.19.2		
2018-02-16_1503_left/002001	131	926	194	984	4.4.1		
2018-02-16_1503_left/002001	133	848	199	915	5.19.2		
2018-02-16_1503_left/002002	134	928	192	984	4.4.1		
2018-02-16_1503_left/002002	129	856	195	911	5.19.2		
2018-02-16_1503_left/002003	131	927	192	982	4.4.1		
2018-02-16_1503_left/002003	126	854	189	908	5.19.2		
2018-02-16_1503_left/002004	132	928	189	984	4.4.1		
2018-02-16_1503_left/002004	127	854	188	907	5.19.2		
2018-02-16_1503_left/002005	132	929	192	984	4.4.1		
2018-02-16_1503_left/002005	134	849	199	918	5.19.2		
2018-02-16_1503_left/002006	136	849	201	918	5.19.2		
2018-02-16_1503_left/002006	127	940	196	987	4.4.1		
2018-02-16_1503_left/002007	128	855	188	910	5.19.2		
2018-02-16_1503_left/002007	132	931	195	988	4.4.1		
2018-02-16_1503_left/002008	130	928	192	986	4.4.1		
2018-02-16_1503_left/002008	128	857	189	910	5.19.2		
2018-02-16_1503_left/002009	129	857	194	913	5.19.2		
2018-02-16_1503_left/002009	130	927	190	985	4.4.1		
2018-02-16_1503_left/002010	128	855	194	912	5.19.2		
2018-02-16_1503_left/002010	132	941	199	992	4.4.1		
2018-02-16_1503_left/002011	136	926	193	981	4.4.1		
2018-02-16_1503_left/002011	129	854	193	913	5.19.2		
2018-02-16_1503_left/002012	125	855	188	907	5.19.2		
2018-02-16_1503_left/002012	121	919	190	987	4.4.1		
2018-02-16_1503_left/002013	132	924	191	983	4.4.1		
2018-02-16_1503_left/002013	127	855	189	910	5.19.2		
2018-02-16_1503_left/002014	132	928	191	984	4.4.1		
2018-02-16_1503_left/002014	126	853	187	908	5.19.2		
2018-02-16_1503_left/002015	127	853	188	908	5.19.2		
2018-02-16_1503_left/002015	124	921	189	986	4.4.1		
2018-02-16_1503_left/002016	133	930	192	986	4.4.1		
2018-02-16_1503_left/002016	129	853	195	911	5.19.2		
2018-02-16_1503_left/002017	133	930	194	987	4.4.1		
2018-02-16_1503_left/002017	130	850	198	919	5.19.2		
2018-02-16_1503_left/002018	132	929	193	985	4.4.1		
2018-02-16_1503_left/002018	129	856	195	911	5.19.2		
2018-02-16_1503_left/002019	132	928	193	984	4.4.1		
2018-02-16_1503_left/002019	130	857	188	909	5.19.2		
2018-02-16_1503_left/002020	135	928	191	984	4.4.1		
2018-02-16_1503_left/002020	130	854	188	907	5.19.2		
2018-02-16_1503_left/002021	127	856	188	910	5.19.2		
2018-02-16_1503_left/002021	131	940	198	989	4.4.1		
2018-02-16_1503_left/002022	132	928	189	983	4.4.1		
2018-02-16_1503_left/002022	128	849	186	915	5.19.2		
2018-02-16_1503_left/002023	131	927	189	982	4.4.1		
2018-02-16_1503_left/002023	131	855	195	911	5.19.2		
2018-02-16_1503_left/002024	128	854	188	909	5.19.2		
2018-02-16_1503_left/002024	130	940	195	991	4.4.1		
2018-02-16_1503_left/002025	133	927	193	984	4.4.1		
2018-02-16_1503_left/002025	127	853	196	911	5.19.2		
2018-02-16_1503_left/002026	134	928	191	983	4.4.1		
2018-02-16_1503_left/002026	131	856	195	911	5.19.2		
2018-02-16_1503_left/002027	129	918	193	974	4.4.1		
2018-02-16_1503_left/002027	127	850	189	917	5.19.2		
2018-02-16_1503_left/002028	132	929	193	988	4.4.1		
2018-02-16_1503_left/002028	129	856	190	912	5.19.2		
2018-02-16_1503_left/002029	130	855	189	909	5.19.2		
2018-02-16_1503_left/002029	129	921	190	975	4.4.1		
2018-02-16_1503_left/002030	129	924	192	985	4.4.1		
2018-02-16_1503_left/002030	129	857	187	909	5.19.2		
2018-02-16_1503_left/002031	129	854	196	910	5.19.2		
2018-02-16_1503_left/002031	132	917	190	974	4.4.1		
2018-02-16_1503_left/002032	131	856	195	911	5.19.2		
2018-02-16_1503_left/002032	134	926	196	991	4.4.1		
2018-02-16_1503_left/002033	127	853	196	909	5.19.2		
2018-02-16_1503_left/002033	127	923	201	992	4.4.1		
2018-02-16_1503_left/002034	136	929	198	989	4.4.1		
2018-02-16_1503_left/002034	125	849	197	901	5.19.2		
2018-02-16_1503_left/002035	132	929	192	984	4.4.1		
2018-02-16_1503_left/002035	130	856	189	910	5.19.2		
2018-02-16_1503_left/002036	131	927	193	983	4.4.1		
2018-02-16_1503_left/002036	133	862	194	921	5.19.2		
2018-02-16_1503_left/002037	134	929	192	985	4.4.1		
2018-02-16_1503_left/002037	126	856	189	910	5.19.2		
2018-02-16_1503_left/002038	132	849	199	918	5.19.2		
2018-02-16_1503_left/002038	131	941	199	987	4.4.1		
2018-02-16_1503_left/002039	132	929	191	984	4.4.1		
2018-02-16_1503_left/002039	127	856	188	910	5.19.2		
2018-02-16_1503_left/002040	128	856	189	909	5.19.2		
2018-02-16_1503_left/002040	129	932	182	984	4.4.1		
2018-02-16_1503_left/002041	129	857	188	909	5.19.2		
2018-02-16_1503_left/002041	123	940	192	986	4.4.1		
2018-02-16_1503_left/002042	131	926	191	981	4.4.1		
2018-02-16_1503_left/002042	127	857	196	912	5.19.2		
2018-02-16_1503_left/002043	130	855	196	910	5.19.2		
2018-02-16_1503_left/002043	130	920	194	980	4.4.1		
2018-02-16_1503_left/002044	132	923	193	986	4.4.1		
2018-02-16_1503_left/002044	127	854	188	908	5.19.2		
2018-02-16_1503_left/002045	123	922	191	985	4.4.1		
2018-02-16_1503_left/002045	133	861	196	917	5.19.2		
2018-02-16_1503_left/002046	131	929	188	984	4.4.1		
2018-02-16_1503_left/002046	130	856	189	911	5.19.2		
2018-02-16_1503_left/002047	131	853	196	908	5.19.2		
2018-02-16_1503_left/002047	132	923	195	976	4.4.1		
2018-02-16_1503_left/002048	129	853	196	909	5.19.2		
2018-02-16_1503_left/002048	132	939	198	986	4.4.1		
2018-02-16_1503_left/002049	130	856	196	910	5.19.2		
2018-02-16_1503_left/002049	123	921	189	987	4.4.1		
2018-02-16_1503_left/002050	133	929	192	983	4.4.1		
2018-02-16_1503_left/002050	129	855	194	911	5.19.2		
2018-02-16_1503_left/002051	130	929	192	984	4.4.1		
2018-02-16_1503_left/002051	128	855	193	912	5.19.2		
2018-02-16_1503_left/002052	134	929	189	981	4.4.1		
2018-02-16_1503_left/002052	127	854	196	910	5.19.2		
2018-02-16_1503_left/002053	129	853	197	909	5.19.2		
2018-02-16_1503_left/002053	127	940	198	988	4.4.1		
2018-02-16_1503_left/002054	135	926	189	983	4.4.1		
2018-02-16_1503_left/002054	127	855	188	909	5.19.2		
2018-02-16_1503_left/002055	132	924	190	981	4.4.1		
2018-02-16_1503_left/002055	131	856	196	911	5.19.2		
2018-02-16_1503_left/002056	135	927	190	984	4.4.1		
2018-02-16_1503_left/002056	127	857	187	910	5.19.2		
2018-02-16_1503_left/002057	127	855	195	911	5.19.2		
2018-02-16_1503_left/002057	121	921	191	988	4.4.1		
2018-02-16_1503_left/002058	128	855	188	910	5.19.2		
2018-02-16_1503_left/002058	127	922	190	978	4.4.1		
2018-02-16_1503_left/002059	128	857	187	910	5.19.2		
2018-02-16_1503_left/002059	128	920	191	976	4.4.1		
2018-02-16_1503_left/002060	129	856	195	913	5.19.2		
2018-02-16_1503_left/002060	125	923	190	987	4.4.1		
2018-02-16_1503_left/002061	131	927	194	982	4.4.1		
2018-02-16_1503_left/002061	127	854	194	913	5.19.2		
2018-02-16_1503_left/002062	134	929	190	983	4.4.1		
2018-02-16_1503_left/002062	127	854	195	911	5.19.2		
2018-02-16_1503_left/002063	133	928	189	985	4.4.1		
2018-02-16_1503_left/002063	132	850	199	921	5.19.2		
2018-02-16_1503_left/002064	133	851	199	918	5.19.2		
2018-02-16_1503_left/002064	128	925	182	981	4.4.1		
2018-02-16_1503_left/002065	134	928	189	985	4.4.1		
2018-02-16_1503_left/002065	128	855	188	908	5.19.2		
2018-02-16_1503_left/002066	132	929	188	983	4.4.1		
2018-02-16_1503_left/002066	127	856	188	908	5.19.2		
2018-02-16_1503_left/002067	133	925	196	990	4.4.1		
2018-02-16_1503_left/002067	132	863	194	924	5.19.2		
2018-02-16_1503_left/002068	130	857	188	911	5.19.2		
2018-02-16_1503_left/002068	127	924	193	977	4.4.1		
2018-02-16_1503_left/002069	132	850	200	919	5.19.2		
2018-02-16_1503_left/002069	129	942	191	988	4.4.1		
2018-02-16_1503_left/002070	130	856	196	911	5.19.2		
2018-02-16_1503_left/002070	130	923	190	984	4.4.1		
2018-02-16_1503_left/002071	142	924	192	981	4.4.1		
2018-02-16_1503_left/002071	136	862	195	924	5.19.2		
2018-02-16_1503_left/002072	129	851	199	921	5.19.2		
2018-02-16_1503_left/002072	127	923	190	977	4.4.1		
2018-02-16_1503_left/002073	132	929	190	985	4.4.1		
2018-02-16_1503_left/002073	129	857	194	913	5.19.2		
2018-02-16_1503_left/002074	127	858	188	915	5.19.2		
2018-02-16_1503_left/002074	141	920	194	980	4.4.1		
2018-02-16_1503_left/002075	132	923	195	988	4.4.1		
2018-02-16_1503_left/002075	129	851	198	922	5.19.2		
2018-02-16_1503_left/002076	131	859	189	915	5.19.2		
2018-02-16_1503_left/002076	136	930	195	990	4.4.1		
2018-02-16_1503_left/002077	128	855	195	918	5.19.2		
2018-02-16_1503_left/002077	129	925	191	987	4.4.1		
2018-02-16_1503_left/002078	129	858	193	916	5.19.2		
2018-02-16_1503_left/002078	138	929	187	982	4.4.1		
2018-02-16_1503_left/002079	128	857	194	917	5.19.2		
2018-02-16_1503_left/002079	130	928	192	989	4.4.1		
2018-02-16_1503_left/002080	126	859	196	919	5.19.2		
2018-02-16_1503_left/002080	128	942	191	990	4.4.1		
2018-02-16_1503_left/002081	130	933	192	992	4.4.1		
2018-02-16_1503_left/002081	122	857	188	914	5.19.2		
2018-02-16_1503_left/002082	127	931	193	994	4.4.1		
2018-02-16_1503_left/002082	126	855	188	913	5.19.2		
2018-02-16_1503_left/002083	129	932	184	988	4.4.1		
2018-02-16_1503_left/002083	125	855	188	914	5.19.2		
2018-02-16_1503_left/002084	128	940	185	990	4.4.1		
2018-02-16_1503_left/002084	120	858	195	915	5.19.2		
2018-02-16_1503_left/002085	130	936	187	992	4.4.1		
2018-02-16_1503_left/002085	123	862	189	920	5.19.2		
2018-02-16_1503_left/002086	128	868	189	922	5.19.2		
2018-02-16_1503_left/002086	130	941	185	993	4.4.1		
2018-02-16_1503_left/002087	132	943	184	993	4.4.1		
2018-02-16_1503_left/002087	124	875	193	929	5.19.2		
2018-02-16_1503_left/002088	129	942	183	995	4.4.1		
2018-02-16_1503_left/002088	126	861	188	927	5.19.2		
2018-02-16_1503_left/002089	129	943	181	996	4.4.1		
2018-02-16_1503_left/002089	126	862	186	930	5.19.2		
2018-02-16_1503_left/002090	126	943	179	994	4.4.1		
2018-02-16_1503_left/002090	120	864	193	917	5.19.2		
2018-02-16_1503_left/002091	125	940	180	992	4.4.1		
2018-02-16_1503_left/002091	123	867	182	927	5.19.2		
2018-02-16_1503_left/002092	125	945	176	993	4.4.1		
2018-02-16_1503_left/002092	120	860	182	928	5.19.2		
2018-02-16_1503_left/002093	123	944	178	997	4.4.1		
2018-02-16_1503_left/002093	120	863	179	930	5.19.2		
2018-02-16_1503_left/002094	125	942	177	994	4.4.1		
2018-02-16_1503_left/002094	119	859	179	929	5.19.2		
2018-02-16_1503_left/002095	124	945	177	996	4.4.1		
2018-02-16_1503_left/002095	125	863	175	918	5.19.1		
2018-02-16_1503_left/002096	121	942	174	994	4.4.1		
2018-02-16_1503_left/002096	116	868	180	929	5.19.2		
2018-02-16_1503_left/002097	117	864	178	924	5.19.2		
2018-02-16_1503_left/002097	117	935	189	1003	4.4.1		
2018-02-16_1503_left/002117	93	941	158	1002	4.4.1		
2018-02-16_1503_left/002117	94	867	158	930	5.19.2		
2018-02-16_1503_left/002118	98	944	151	1001	4.4.1		
2018-02-16_1503_left/002118	83	866	160	924	5.19.2		
2018-02-16_1503_left/002119	96	941	154	1003	4.4.1		
2018-02-16_1503_left/002119	87	863	160	924	5.19.2		
2018-02-16_1503_left/002120	84	866	162	919	5.19.2		
2018-02-16_1503_left/002120	91	955	156	1007	4.4.1		
2018-02-16_1503_left/002121	97	943	155	1002	4.4.1		
2018-02-16_1503_left/002121	85	865	158	922	5.19.2		
2018-02-16_1503_left/002122	96	946	150	1003	4.4.1		
2018-02-16_1503_left/002122	91	864	157	926	5.19.2		
2018-02-16_1503_left/002123	92	944	150	1003	4.4.1		
2018-02-16_1503_left/002123	94	872	150	928	5.19.2		
2018-02-16_1503_left/002124	90	942	148	1003	4.4.1		
2018-02-16_1503_left/002124	88	866	152	924	5.19.2		
2018-02-16_1503_left/002125	90	944	147	1003	4.4.1		
2018-02-16_1503_left/002125	91	862	144	919	5.19.2		
2018-02-16_1503_left/002126	90	863	144	921	5.19.2		
2018-02-16_1503_left/002126	83	957	153	1008	4.4.1		
2018-02-16_1503_left/002127	88	942	148	1001	4.4.1		
2018-02-16_1503_left/002127	83	868	146	934	5.19.2		
2018-02-16_1503_left/002128	89	866	155	930	5.19.2		
2018-02-16_1503_left/002128	81	954	151	1007	4.4.1		
2018-02-16_1503_left/002129	87	864	157	931	5.19.2		
2018-02-16_1503_left/002129	83	939	151	993	4.4.1		
2018-02-16_1503_left/002130	88	863	157	927	5.19.2		
2018-02-16_1503_left/002130	85	939	147	992	4.4.1		
2018-02-16_1503_left/002131	80	944	141	1005	4.4.1		
2018-02-16_1503_left/002131	75	860	146	926	5.19.2		
2018-02-16_1503_left/002132	81	939	143	990	4.4.1		
2018-02-16_1503_left/002132	89	864	147	927	5.19.2		
2018-02-16_1503_left/002133	81	867	142	923	5.19.2		
2018-02-16_1503_left/002133	83	940	143	992	4.4.1		
2018-02-16_1503_left/002134	71	867	140	934	5.19.2		
2018-02-16_1503_left/002134	74	955	146	1006	4.4.1		
2018-02-16_1503_left/002135	69	863	141	931	5.19.2		
2018-02-16_1503_left/002135	70	957	143	1006	4.4.1		
2018-02-16_1503_left/002136	80	947	139	1007	4.4.1		
2018-02-16_1503_left/002136	75	868	146	935	5.19.2		
2018-02-16_1503_left/002137	67	867	137	935	5.19.2		
2018-02-16_1503_left/002137	73	954	144	1004	4.4.1		
2018-02-16_1503_left/002138	83	941	139	1006	4.4.1		
2018-02-16_1503_left/002138	73	871	145	940	5.19.2		
2018-02-16_1503_left/002139	81	943	142	1005	4.4.1		
2018-02-16_1503_left/002139	79	872	137	928	5.19.2		
2018-02-16_1503_left/002140	82	941	140	1007	4.4.1		
2018-02-16_1503_left/002140	69	871	140	936	5.19.2		
2018-02-16_1503_left/002141	79	944	140	1007	4.4.1		
2018-02-16_1503_left/002141	68	866	142	936	5.19.2		40
2018-02-16_1503_left/002142	68	871	138	938	5.19.2		
2018-02-16_1503_left/002142	68	944	140	1014	4.4.1		
2018-02-16_1503_left/002143	81	949	141	1010	4.4.1		
2018-02-16_1503_left/002143	76	865	149	933	5.19.2		
2018-02-16_1503_left/002144	78	945	140	1009	4.4.1		
2018-02-16_1503_left/002144	73	864	148	940	5.19.2		
2018-02-16_1503_left/002145	79	866	147	932	5.19.2		
2018-02-16_1503_left/002145	68	946	140	1014	4.4.1		
2018-02-16_1503_left/002146	82	866	143	933	5.19.2		
2018-02-16_1503_left/002146	70	941	140	1012	4.4.1		
2018-02-16_1503_left/002147	83	945	158	1017	4.4.1		
2018-02-16_1503_left/002147	84	869	152	936	5.19.2		
2018-02-16_1503_left/002148	81	870	147	936	5.19.2		
2018-02-16_1503_left/002148	84	942	155	1016	4.4.1		
2018-02-16_1503_left/002149	84	867	146	927	5.19.2		
2018-02-16_1503_left/002149	75	947	145	1012	4.4.1		
2018-02-16_1503_left/002150	82	948	143	1009	4.4.1		
2018-02-16_1503_left/002150	72	865	154	940	5.19.2		
2018-02-16_1503_left/002151	85	868	148	928	5.19.2		
2018-02-16_1503_left/002151	83	953	155	1015	4.4.1		
2018-02-16_1503_left/002152	86	944	149	1010	4.4.1		
2018-02-16_1503_left/002152	79	867	152	934	5.19.2		
2018-02-16_1503_left/002153	81	864	150	934	5.19.2		
2018-02-16_1503_left/002153	83	943	157	1017	4.4.1		
2018-02-16_1503_left/002154	82	872	156	939	5.19.2		
2018-02-16_1503_left/002154	87	954	149	1018	4.4.1		
2018-02-16_1503_left/002155	89	960	148	1019	4.4.1		
2018-02-16_1503_left/002155	84	871	154	938	5.19.2		
2018-02-16_1503_left/002156	87	870	157	939	5.19.2		
2018-02-16_1503_left/002156	88	960	149	1017	4.4.1		
2018-02-16_1503_left/002157	85	872	156	940	5.19.2		
2018-02-16_1503_left/002157	89	958	151	1019	4.4.1		
2018-02-16_1503_left/002158	90	961	152	1023	4.4.1		
2018-02-16_1503_left/002158	89	874	156	937	5.19.2		
2018-02-16_1503_left/002159	90	961	157	1023	4.4.1		
2018-02-16_1503_left/002159	81	872	157	942	5.19.2		
2018-02-16_1503_left/002160	92	955	153	1020	4.4.1		
2018-02-16_1503_left/002160	78	872	160	942	5.19.2		
2018-02-16_1503_left/002161	91	963	155	1030	4.4.1		
2018-02-16_1503_left/002161	89	875	163	944	5.19.2		
