frame	class	xtl	ytl	xbr	ybr	score
2018-03-23_1358_left/022504	5.16	203.5978546142578	735.21533203125	269.16070556640625	820.19091796875	0.750781774520874
2018-03-23_1358_left/022506	5.16	188.57662963867188	734.7205810546875	257.86041259765625	819.232666015625	0.7771291732788086
2018-03-23_1358_left/022516	5.16	75.48147583007812	710.1323852539062	146.01571655273438	803.3826293945312	0.6410037875175476
2018-03-23_1358_left/022520	5.16	10.65030288696289	689.5390625	92.8014678955078	784.6922607421875	0.6665825247764587
2018-03-23_1358_left/022544	2.1	2177.449462890625	704.4244995117188	2248.417236328125	780.0723266601562	0.8347563743591309
2018-03-23_1358_left/022546	2.1	2194.498046875	697.736083984375	2277.2666015625	775.884521484375	0.8250242471694946
2018-03-23_1358_left/022548	2.1	2215.1904296875	686.3858642578125	2302.46630859375	772.624755859375	0.8581770062446594
2018-03-23_1358_left/022550	2.1	2239.119140625	679.2581787109375	2331.71533203125	767.7763671875	0.8815105557441711
2018-03-23_1358_left/022552	2.1	2264.99267578125	666.0077514648438	2357.6015625	760.0258178710938	0.9560635685920716
2018-03-23_1358_left/022554	2.1	2289.7626953125	661.8429565429688	2392.3408203125	758.3186645507812	0.973989725112915
2018-03-23_1358_left/022556	2.1	2324.08251953125	647.1860961914062	2421.44970703125	749.3764038085938	0.9499534964561462
2018-03-23_1358_left/022558	2.1	2357.7607421875	637.9175415039062	2444.0	730.7203979492188	0.8326785564422607
2018-03-23_1358_left/022560	2.1	2401.85986328125	624.0826416015625	2444.0	713.352783203125	0.697853147983551
2018-03-23_1358_left/022646	1.23	1719.4859619140625	893.5411987304688	1777.7493896484375	941.9639282226562	0.7448474764823914
2018-03-23_1358_left/022648	1.23	1732.65283203125	893.1519165039062	1791.268310546875	943.3859252929688	0.773823082447052
2018-03-23_1358_left/022650	1.23	1748.22802734375	887.5357055664062	1807.634521484375	941.8120727539062	0.7719116806983948
2018-03-23_1358_left/022650	8.2	1737.5677490234375	946.7531127929688	1807.5308837890625	980.1238403320312	0.659412145614624
2018-03-23_1358_left/022652	1.23	1762.491943359375	888.2761840820312	1823.668212890625	941.9714965820312	0.8100037574768066
2018-03-23_1358_left/022654	1.23	1780.85791015625	889.173828125	1845.2265625	944.867919921875	0.8611681461334229
2018-03-23_1358_left/022654	8.2	1771.5389404296875	949.324951171875	1851.8258056640625	987.2969970703124	0.6863950490951538
2018-03-23_1358_left/022658	1.23	1823.0777587890625	889.5404663085938	1891.8043212890625	949.4935913085938	0.7872004508972168
2018-03-23_1358_left/022660	1.23	1843.6802978515625	879.0171508789062	1923.2393798828125	942.3637084960938	0.8434057235717773
2018-03-23_1358_left/022660	8.2	1836.0985107421875	954.9698486328124	1926.9503173828125	984.2896728515624	0.6376408338546753
2018-03-23_1358_left/022662	1.23	1874.455810546875	870.4242553710938	1955.873779296875	942.6644897460938	0.6774947643280029
2018-03-23_1358_left/022662	8.2	1867.90966796875	946.1875	1962.642578125	992.5341796875	0.7779366970062256
2018-03-23_1358_left/022664	1.23	1904.7432861328125	859.6229248046875	1985.1285400390625	925.0804443359376	0.6977126598358154
2018-03-23_1358_left/022664	8.2	1887.7686767578125	937.4838256835938	1994.8878173828125	988.3992309570312	0.7883047461509705
2018-03-23_1358_left/022666	5.19	1935.7567138671875	837.8968505859375	2021.2010498046875	914.646484375	0.6242695450782776
2018-03-23_1358_left/022668	8.2	1980.5516357421875	916.8649291992188	2080.090576171875	968.9097290039062	0.6828901767730713
2018-03-23_1358_left/022670	5.16	1540.3505859375	855.4302978515625	1597.5791015625	927.823486328125	0.6611879467964172
2018-03-23_1358_left/022670	5.19	2018.438232421875	818.3445434570312	2119.322998046875	895.9523315429688	0.6828588247299194
2018-03-23_1358_left/022670	8.2	2014.024658203125	912.965087890625	2118.138916015625	963.67919921875	0.8338735699653625
2018-03-23_1358_left/022672	1.23	2068.478271484375	804.5823974609375	2168.535400390625	891.1064453125	0.7016521096229553
2018-03-23_1358_left/022672	8.2	2051.37353515625	904.0836791992188	2173.5537109375	957.2278442382812	0.7302939891815186
2018-03-23_1358_left/022674	5.16	1563.8997802734375	833.3425903320312	1623.0040283203125	908.4790649414062	0.7639461755752563
2018-03-23_1358_left/022674	8.2	2119.109375	892.763916015625	2238.9853515625	951.7357177734376	0.7343584895133972
2018-03-23_1358_left/022676	5.16	1580.43994140625	819.5003051757812	1642.081298828125	898.0309448242188	0.7219785451889038
2018-03-23_1358_left/022676	6.16	2158.202880859375	883.57666015625	2341.349853515625	937.5589599609376	0.7715052962303162
2018-03-23_1358_left/022676	8.2	2173.5576171875	874.5625610351562	2326.06591796875	946.7980346679688	0.7769448757171631
2018-03-23_1358_left/022678	1.23	145.2783966064453	806.587890625	219.19798278808597	879.8892822265625	0.6132552623748779
2018-03-23_1358_left/022678	5.19	2268.00341796875	739.23828125	2396.359375	852.5179443359375	0.6341111063957214
2018-03-23_1358_left/022678	6.16	2227.92431640625	873.2312622070312	2425.947265625	926.3728637695312	0.6973623633384705
2018-03-23_1358_left/022678	8.2	2273.468017578125	867.2490234375	2409.264892578125	936.8341064453124	0.6668235063552856
2018-03-23_1358_left/022680	1.23	91.84144592285156	799.4047241210938	167.18589782714844	865.2689819335938	0.6065993905067444
2018-03-23_1358_left/022680	5.16	1609.0933837890625	803.0978393554688	1678.6102294921875	885.3936157226562	0.6495593786239624
2018-03-23_1358_left/022680	5.19	2355.751953125	718.571533203125	2444.0	831.622802734375	0.6070383787155151
2018-03-23_1358_left/022680	8.2	2323.12744140625	859.0537109375	2441.5341796875	925.6148681640624	0.8203418850898743
2018-03-23_1358_left/022748	6.10	2191.83203125	884.0234375	2316.22119140625	946.9720458984376	0.6269572973251343
2018-03-23_1358_left/023116	3.24	1590.770751953125	910.4820556640624	1644.939453125	970.528076171875	0.6814855933189392
2018-03-23_1358_left/023116	6.10	1489.0213623046875	896.9354248046875	1589.5704345703125	974.0645751953124	0.7406916618347168
2018-03-23_1358_left/023118	6.10	1494.3619384765625	892.8638305664062	1597.8719482421875	971.3231811523438	0.810651957988739
2018-03-23_1358_left/023120	6.10	1483.053466796875	886.7803955078125	1609.858154296875	970.484619140625	0.7969992756843567
2018-03-23_1358_left/023122	6.10	1499.3717041015625	879.1170654296875	1604.8812255859375	968.0948486328124	0.7618128657341003
2018-03-23_1358_left/023124	3.24	1636.3770751953125	891.854248046875	1703.2315673828125	961.500732421875	0.6651408076286316
2018-03-23_1358_left/023124	6.10	1496.781005859375	881.1300659179688	1622.9521484375	969.4078979492188	0.7714489698410034
2018-03-23_1358_left/023126	3.24	1652.9613037109375	889.869384765625	1713.3878173828125	958.4669189453124	0.8474277853965759
2018-03-23_1358_left/023126	6.10	1509.175048828125	874.8246459960938	1628.933837890625	965.6931762695312	0.7722883224487305
2018-03-23_1358_left/023128	3.24	1668.005859375	881.4229736328125	1733.78857421875	960.0579833984376	0.9192014932632446
2018-03-23_1358_left/023128	6.10	1514.468994140625	872.07177734375	1680.011474609375	961.751708984375	0.7750906944274902
2018-03-23_1358_left/023130	3.24	1692.231689453125	876.5073852539062	1751.545654296875	956.1281127929688	0.9003833532333374
2018-03-23_1358_left/023130	6.10	1498.7659912109375	873.25927734375	1721.3626708984375	960.0797119140624	0.777902364730835
2018-03-23_1358_left/023132	3.24	1707.7216796875	869.3558959960938	1766.712158203125	948.0563354492188	0.9324246644973756
2018-03-23_1358_left/023132	6.10	1509.544677734375	864.8084106445312	1758.92138671875	956.0647583007812	0.616138756275177
2018-03-23_1358_left/023134	3.24	1730.431640625	867.4097900390625	1789.29638671875	942.59375	0.9472384452819824
2018-03-23_1358_left/023136	3.24	1751.4832763671875	856.5480346679688	1814.6070556640625	941.2697143554688	0.980585753917694
2018-03-23_1358_left/023136	6.10	1541.1673583984375	857.291015625	1737.0096435546875	955.1734619140624	0.6449761986732483
2018-03-23_1358_left/023138	3.24	1774.1773681640625	858.7442626953125	1843.6695556640625	940.6800537109376	0.9788548350334167
2018-03-23_1358_left/023138	6.10	1551.6676025390625	856.4031372070312	1729.8507080078125	957.7571411132812	0.7704888582229614
2018-03-23_1358_left/023140	3.24	1797.78466796875	845.7271728515625	1867.683349609375	935.0533447265624	0.9795151352882384
2018-03-23_1358_left/023142	3.24	1828.064208984375	835.3634033203125	1901.029052734375	929.8812255859376	0.9797701835632324
2018-03-23_1358_left/023144	3.24	1861.429931640625	829.794677734375	1934.10546875	927.5323486328124	0.977438509464264
2018-03-23_1358_left/023144	6.10	1582.240478515625	837.8529052734375	1809.451904296875	960.39404296875	0.6372330188751221
2018-03-23_1358_left/023146	3.24	1894.4798583984373	826.5448608398438	1972.9781494140625	925.8283081054688	0.9880120754241944
2018-03-23_1358_left/023148	3.24	1932.6343994140625	813.6043090820312	2019.6744384765625	930.7516479492188	0.9699090719223022
2018-03-23_1358_left/023150	3.24	1977.6602783203125	811.4059448242188	2063.503173828125	931.2305297851562	0.9726743102073668
2018-03-23_1358_left/023152	3.24	2029.1995849609373	803.1102294921875	2118.945556640625	923.8062744140624	0.9759209156036376
2018-03-23_1358_left/023154	3.24	2080.94775390625	782.7545166015625	2180.0947265625	911.135498046875	0.9583377242088318
2018-03-23_1358_left/023154	6.10	1623.190185546875	820.7208251953125	1915.413818359375	951.9351806640624	0.6464278697967529
2018-03-23_1358_left/023156	3.24	2144.756103515625	753.3151245117188	2252.635498046875	899.1583862304688	0.956362009048462
2018-03-23_1358_left/023156	6.10	1630.5355224609375	801.87744140625	1943.8782958984373	945.9559326171876	0.6515757441520691
2018-03-23_1358_left/023158	3.24	2227.288818359375	731.1239624023438	2337.021728515625	885.1439819335938	0.9735711216926576
2018-03-23_1358_left/023158	6.10	1645.260009765625	797.2516479492188	1970.03759765625	939.5598754882812	0.7238644957542419
2018-03-23_1358_left/023160	3.24	2313.53271484375	716.1829223632812	2431.1806640625	874.3776245117188	0.96900874376297
2018-03-23_1358_left/023160	6.10	1649.702392578125	788.6553955078125	1992.8515625	947.5404052734376	0.6640680432319641
2018-03-23_1358_left/023162	6.10	1684.3990478515625	786.32470703125	2009.7039794921875	958.4041748046876	0.6581525206565857
2018-03-23_1358_left/023164	6.10	1683.51806640625	780.9788818359375	2052.6328125	951.435546875	0.6407179832458496
2018-03-23_1358_left/023402	5.16	166.94741821289062	890.0107421875	220.0841064453125	964.9241943359376	0.8430140018463135
2018-03-23_1358_left/023404	5.16	127.20364379882812	879.0662841796875	181.31576538085938	964.3758544921876	0.7465802431106567
2018-03-23_1358_left/023406	5.16	88.13434600830078	876.8922119140625	141.77557373046875	964.25390625	0.6280643939971924
2018-03-23_1358_left/023408	5.16	37.83406066894531	870.9052734375	98.7036590576172	958.974609375	0.8495153188705444
2018-03-23_1358_left/023430	1.23	1579.075927734375	895.7914428710938	1634.083984375	948.9258422851562	0.6199976205825806
2018-03-23_1358_left/023432	1.23	1593.2938232421875	888.3928833007812	1647.8604736328125	938.1450805664062	0.6858691573143005
2018-03-23_1358_left/023434	1.23	1606.1827392578125	884.8934936523438	1661.3377685546875	937.9844360351562	0.8128441572189331
2018-03-23_1358_left/023438	1.23	1633.726806640625	875.7824096679688	1692.998291015625	929.3681030273438	0.7524991035461426
2018-03-23_1358_left/023440	1.23	1647.597900390625	874.95361328125	1712.620849609375	927.5787353515624	0.6939011812210083
2018-03-23_1358_left/023442	1.23	1664.6912841796875	870.3084716796875	1730.7779541015625	921.9869384765624	0.7616428136825562
2018-03-23_1358_left/023444	1.23	1682.9591064453125	861.5289916992188	1752.0018310546875	919.8056030273438	0.7937245965003967
2018-03-23_1358_left/023446	1.23	1698.9969482421875	851.0681762695312	1774.1124267578125	913.7738647460938	0.6696415543556213
2018-03-23_1358_left/023448	1.23	477.7493591308594	899.0437622070312	536.276123046875	955.5473022460938	0.6127936244010925
2018-03-23_1358_left/023448	1.23	1725.3031005859375	841.5001220703125	1798.5833740234375	908.54296875	0.7122954726219177
2018-03-23_1358_left/023450	1.23	449.6930541992188	897.3753662109375	511.48187255859375	949.34765625	0.6239060163497925
2018-03-23_1358_left/023452	1.23	417.01898193359375	893.1907348632812	483.02880859375	952.9474487304688	0.7996476888656616
2018-03-23_1358_left/023454	1.23	1798.8521728515625	823.04052734375	1891.4610595703125	896.998779296875	0.6947002410888672
2018-03-23_1358_left/023454	1.23	385.6584167480469	890.38427734375	450.6598205566406	952.224853515625	0.7805216312408447
2018-03-23_1358_left/023456	1.23	347.16082763671875	887.0191650390625	418.8955078125	954.161865234375	0.7392664551734924
2018-03-23_1358_left/023456	1.23	1828.955810546875	811.9097900390625	1927.627685546875	893.78466796875	0.6332534551620483
2018-03-23_1358_left/023458	1.23	304.7442626953125	885.6720581054688	384.13323974609375	953.6328735351562	0.6863935589790344
2018-03-23_1358_left/023460	5.19	1905.4207763671875	789.105712890625	2015.6802978515625	886.741455078125	0.7643287181854248
2018-03-23_1358_left/023460	5.19	259.25244140625	878.8743896484375	351.2283935546875	951.811279296875	0.6178457736968994
2018-03-23_1358_left/023462	5.19	1948.315185546875	775.8864135742188	2068.97509765625	876.7853393554688	0.8594592213630676
2018-03-23_1358_left/023464	5.19	2000.953369140625	759.5980834960938	2125.842529296875	871.9052124023438	0.7453392148017883
2018-03-23_1358_left/023464	5.19	158.3868408203125	864.0501098632812	257.1014404296875	947.4462280273438	0.7230801582336426
2018-03-23_1358_left/023466	5.19	2059.119140625	742.9634399414062	2197.40625	856.6409301757812	0.7945050001144409
2018-03-23_1358_left/023466	5.19	105.86770629882812	856.2852172851562	200.62530517578125	942.0750122070312	0.6811065673828125
2018-03-23_1358_left/023468	5.19	34.719039916992195	851.6035766601562	146.44674682617188	947.3768920898438	0.907240390777588
2018-03-23_1358_left/023468	5.19	2129.04248046875	726.0828247070312	2274.57275390625	847.2537231445312	0.8992049098014832
2018-03-23_1358_left/023470	5.19	2207.724365234375	694.3241577148438	2375.004638671875	830.7466430664062	0.8918699026107788
2018-03-23_1358_left/023470	5.19	0.0	831.9744262695312	71.03093719482422	935.7046508789062	0.8792771100997925
2018-03-23_1358_left/023472	5.19	2307.1865234375	667.6329956054688	2444.0	813.3190307617188	0.8643566370010376
2018-03-23_1358_left/023504	6.10	1477.6116943359375	861.4244384765625	1605.3021240234375	926.623291015625	0.6086477637290955
2018-03-23_1358_left/023512	6.10	1504.017333984375	857.4345703125	1638.9140625	918.4107666015624	0.6670712828636169
2018-03-23_1358_left/023514	6.10	1506.429443359375	847.3413696289062	1646.6005859375	925.6455688476562	0.6488195061683655
2018-03-23_1358_left/023516	6.10	1506.4434814453125	846.8569946289062	1652.4654541015625	924.0385131835938	0.668224573135376
2018-03-23_1358_left/023518	6.10	1516.372802734375	846.2706909179688	1657.917236328125	916.3875122070312	0.6355035901069641
2018-03-23_1358_left/023520	6.10	1531.605712890625	835.3591918945312	1668.599365234375	918.2258911132812	0.6854814887046814
2018-03-23_1358_left/023522	6.10	1525.7139892578125	841.5712890625	1683.0255126953125	917.90185546875	0.6534428596496582
2018-03-23_1358_left/023524	6.10	1529.798583984375	842.5709838867188	1696.63623046875	928.2849731445312	0.7340664863586426
2018-03-23_1358_left/023528	6.10	1547.2689208984375	832.857177734375	1720.9884033203125	914.82275390625	0.7213302850723267
2018-03-23_1358_left/023530	6.10	1561.5845947265625	826.0180053710938	1725.5850830078125	907.4037475585938	0.6739573478698729
2018-03-23_1358_left/023532	6.10	1566.9443359375	825.1063232421875	1739.264404296875	915.2138671875	0.732787549495697
2018-03-23_1358_left/023534	6.10	1590.660400390625	829.30322265625	1766.419677734375	917.0914306640624	0.7394238114356995
2018-03-23_1358_left/023536	6.10	1604.154296875	816.493408203125	1785.501220703125	911.3857421875	0.7524009943008423
2018-03-23_1358_left/023538	6.10	1612.5701904296875	806.8572387695312	1793.8052978515625	904.4469604492188	0.7093062996864319
2018-03-23_1358_left/023540	6.10	1629.6661376953125	806.330810546875	1825.5018310546875	899.2540283203125	0.7238220572471619
2018-03-23_1358_left/023542	6.10	1646.319580078125	807.5697021484375	1843.694091796875	900.24755859375	0.7098007798194885
2018-03-23_1358_left/023544	6.10	1663.072998046875	806.185791015625	1871.07958984375	911.843994140625	0.6208271980285645
2018-03-23_1358_left/023546	6.10	1675.859375	809.5341796875	1888.65185546875	910.477294921875	0.6889395713806152
2018-03-23_1358_left/023590	3.24	1548.140869140625	911.1803588867188	1586.38037109375	965.3729858398438	0.7839505672454834
2018-03-23_1358_left/023592	3.24	1559.947021484375	914.5138549804688	1601.286865234375	965.2230834960938	0.8041239380836487
2018-03-23_1358_left/023594	3.24	1569.110595703125	898.1817626953125	1614.4091796875	954.647216796875	0.6624836921691895
2018-03-23_1358_left/023596	2.1	1571.4296875	760.7492065429688	1630.584716796875	827.7437133789062	0.7426417469978333
2018-03-23_1358_left/023598	3.24	1592.484375	882.70556640625	1640.67919921875	937.9364013671876	0.6600737571716309
2018-03-23_1358_left/023600	2.1	1591.61669921875	738.8761596679688	1666.22021484375	801.3269653320312	0.8624805212020874
2018-03-23_1358_left/023600	3.24	1605.07177734375	878.1783447265625	1652.21875	937.1226806640624	0.69424968957901
2018-03-23_1358_left/023602	3.24	1618.3699951171875	877.6355590820312	1664.9146728515625	932.9309692382812	0.7481123208999634
2018-03-23_1358_left/023604	2.1	1615.8001708984375	742.60693359375	1690.4400634765625	809.41015625	0.7569205164909363
2018-03-23_1358_left/023604	3.24	1628.1466064453125	891.7655029296875	1683.1788330078125	952.7086181640624	0.6721321940422058
2018-03-23_1358_left/023606	2.1	1628.0374755859375	741.271240234375	1705.9273681640625	822.4227294921875	0.8550454378128052
2018-03-23_1358_left/023608	2.1	1638.76318359375	738.6698608398438	1722.104248046875	819.4385375976562	0.9079802632331848
2018-03-23_1358_left/023610	2.1	1652.5885009765625	719.58154296875	1737.3782958984375	803.1185302734375	0.7079726457595825
2018-03-23_1358_left/023612	2.1	1663.61572265625	702.0623168945312	1758.0712890625	784.9716186523438	0.8678574562072754
2018-03-23_1358_left/023612	3.24	1688.4217529296875	882.6856689453125	1741.2208251953125	941.0701904296876	0.6182848215103149
2018-03-23_1358_left/023614	2.1	1682.771240234375	681.588623046875	1773.859619140625	770.9293212890625	0.8723159432411194
2018-03-23_1358_left/023616	2.1	1698.3577880859375	664.7084350585938	1795.0887451171875	758.2589721679688	0.9736325740814208
2018-03-23_1358_left/023616	3.24	1717.5286865234375	858.0875244140625	1777.1300048828125	925.0919189453124	0.678174614906311
2018-03-23_1358_left/023618	2.1	1712.4842529296875	646.483642578125	1811.7984619140625	743.6539306640625	0.9162341952323914
2018-03-23_1358_left/023620	2.1	1727.3338623046875	629.2356567382812	1833.2220458984373	729.8125610351562	0.948658525943756
2018-03-23_1358_left/023622	2.1	1750.1300048828125	612.0570068359375	1852.1463623046875	725.1717529296875	0.9027106165885924
2018-03-23_1358_left/023624	2.1	1770.728271484375	606.099365234375	1883.166748046875	719.655517578125	0.9007493853569032
2018-03-23_1358_left/023626	2.1	1795.0540771484375	590.8756103515625	1909.9915771484373	713.3441162109375	0.92693430185318
2018-03-23_1358_left/023628	2.1	1824.9033203125	573.5122680664062	1940.246337890625	705.4099731445312	0.9578059315681458
2018-03-23_1358_left/023630	2.1	1848.5531005859373	548.5811157226561	1978.9212646484373	688.3811645507812	0.97509765625
2018-03-23_1358_left/023632	2.1	1880.31689453125	520.5487670898439	2026.83642578125	666.1464233398438	0.9778957962989808
2018-03-23_1358_left/023634	2.1	1912.2137451171875	489.5104370117188	2069.865234375	647.9066772460938	0.9870277643203736
2018-03-23_1358_left/023636	2.1	1954.8270263671875	447.58294677734375	2125.665771484375	614.6846313476562	0.9542015194892884
2018-03-23_1358_left/023638	2.1	2005.519775390625	396.5384216308594	2182.446044921875	583.5731201171875	0.9547451734542848
2018-03-23_1358_left/023640	2.1	2067.319091796875	354.2630615234375	2258.836181640625	536.2923583984375	0.9209920167922974
2018-03-23_1358_left/023642	2.1	2133.36181640625	295.0002136230469	2346.8896484375	501.1222839355469	0.9185733199119568
2018-03-23_1358_left/023644	2.1	2208.229736328125	230.6196136474609	2441.065185546875	457.3834228515625	0.9421151876449584
2018-03-23_1358_left/023644	3.24	2247.920654296875	689.281982421875	2404.428466796875	869.228271484375	0.7492300868034363
2018-03-23_1358_left/023646	2.1	2310.098876953125	167.27334594726562	2444.0	398.5711364746094	0.8606700897216797
2018-03-23_1358_left/023868	5.20	1060.6943359375	769.8952026367188	1122.73828125	824.3726196289062	0.6710195541381836
2018-03-23_1358_left/023870	5.20	1085.86376953125	767.2825317382812	1151.107177734375	822.5957641601562	0.6096768379211426
2018-03-23_1358_left/023878	5.20	1200.5303955078125	767.9819946289062	1267.2191162109375	828.1068725585938	0.8209288120269775
2018-03-23_1358_left/023880	5.20	1233.632080078125	767.806640625	1299.5380859375	829.781005859375	0.6875795722007751
2018-03-23_1358_left/023882	5.20	1268.092041015625	766.9701538085938	1336.616455078125	836.1814575195312	0.6691285967826843
2018-03-23_1358_left/023886	5.20	1337.323486328125	754.5770263671875	1408.44775390625	823.869873046875	0.7559168934822083
2018-03-23_1358_left/023888	5.20	1379.3975830078125	739.7431640625	1448.6090087890625	811.8433837890625	0.7952283024787903
2018-03-23_1358_left/023890	5.20	1421.2547607421875	734.0006103515625	1494.0897216796875	805.935546875	0.7280169725418091
2018-03-23_1358_left/023892	5.20	1468.87841796875	724.8274536132812	1538.025634765625	802.5032348632812	0.7074218988418579
2018-03-23_1358_left/023894	5.20	1518.1171875	714.27294921875	1593.7216796875	795.5986328125	0.6788272261619568
2018-03-23_1358_left/023896	5.20	1569.211181640625	703.090087890625	1649.357177734375	785.9412841796875	0.7162205576896667
2018-03-23_1358_left/023898	5.20	1622.6373291015625	698.5768432617188	1710.0728759765625	780.4883422851562	0.7883803248405457
2018-03-23_1358_left/023900	5.20	1672.0086669921875	691.8499755859375	1768.3306884765625	774.7545166015625	0.7332857251167297
2018-03-23_1358_left/023902	5.20	1738.0821533203125	683.4605102539062	1821.3817138671875	766.5639038085938	0.6863945722579956
2018-03-23_1358_left/023914	3.24	2268.31396484375	861.2203979492188	2312.45703125	904.2605590820312	0.7022113800048828
2018-03-23_1358_left/023918	5.20	2284.199462890625	613.4686889648438	2382.774658203125	717.9213256835938	0.7147539258003235
2018-03-23_1358_left/023918	8.2	2280.9853515625	726.6162719726562	2380.27001953125	776.6885375976562	0.7051153182983398
2018-03-23_1358_left/023920	5.20	2350.259033203125	602.9252319335938	2444.0	712.0708618164062	0.7989994883537292
2018-03-23_1358_left/023920	8.2	2359.412353515625	713.6529541015625	2440.328857421875	772.2125244140625	0.663448691368103
2018-03-23_1358_left/008000	5.20	89.20536804199219	528.7325439453125	245.8538360595703	671.5712890625	0.6137298941612244
2018-03-23_1358_left/008000	5.20	2061.0283203125	619.5531616210938	2204.80615234375	763.2969360351562	0.7609367370605469
2018-03-23_1358_left/008002	5.20	2079.665771484375	614.1590576171875	2231.455810546875	756.421630859375	0.7611492276191711
2018-03-23_1358_left/008002	5.20	44.99330139160156	508.3424072265625	209.75636291503903	653.8267822265625	0.6919846534729004
2018-03-23_1358_left/008004	5.20	2100.69140625	604.19189453125	2255.80078125	747.9033203125	0.703382134437561
2018-03-23_1358_left/008004	5.20	7.345054626464844	489.9742431640625	169.74423217773438	639.1822509765625	0.8206443190574646
2018-03-23_1358_left/008006	5.20	2125.30078125	595.9302978515625	2281.74658203125	743.968505859375	0.6598886251449585
2018-03-23_1358_left/008006	5.20	0.0	475.50299072265625	140.0108642578125	630.0697631835938	0.6293937563896179
2018-03-23_1358_left/008010	5.20	2171.254150390625	573.299072265625	2346.261474609375	734.8494873046875	0.6931887269020081
2018-03-23_1358_left/008016	5.20	2258.16455078125	546.77001953125	2444.0	709.21533203125	0.7777358889579773
2018-03-23_1358_left/008400	1.23	740.673828125	830.847412109375	790.0213623046875	886.874755859375	0.6238580346107483
2018-03-23_1358_left/008408	1.23	1675.4195556640625	801.3075561523438	1719.6163330078125	859.3115844726562	0.6001628041267395
2018-03-23_1358_left/008408	1.23	690.365478515625	842.2368774414062	748.911376953125	895.9364624023438	0.6040327548980713
2018-03-23_1358_left/008410	1.23	671.9298706054688	841.70751953125	733.3526000976562	903.1417236328124	0.7438596487045288
2018-03-23_1358_left/008410	1.23	1678.227783203125	801.218994140625	1723.251708984375	860.3095703125	0.6159883737564087
2018-03-23_1358_left/008412	1.23	657.4014282226562	837.1672973632812	721.9255981445312	899.6035766601562	0.6430324912071228
2018-03-23_1358_left/008414	1.23	639.5469970703125	836.3920288085938	705.2401123046875	898.2472534179688	0.6893326044082642
2018-03-23_1358_left/008416	1.23	620.0912475585938	836.1438598632812	691.9343872070312	903.3693237304688	0.6140477061271667
2018-03-23_1358_left/008418	1.23	605.993408203125	841.9439697265625	677.666015625	907.3123779296876	0.7250910997390747
2018-03-23_1358_left/008422	1.23	1693.17333984375	805.5653076171875	1742.451904296875	879.511962890625	0.660655677318573
2018-03-23_1358_left/008422	5.19	571.5123291015625	837.1217041015625	646.378173828125	908.0574951171876	0.6148589849472046
2018-03-23_1358_left/008424	1.23	1694.7060546875	813.780029296875	1744.07177734375	879.8397216796875	0.7893062829971313
2018-03-23_1358_left/008424	1.23	549.7598266601561	841.3828735351562	632.3709106445312	912.1889038085938	0.6085202693939209
2018-03-23_1358_left/008426	1.23	1697.9300537109375	820.8468017578125	1749.1844482421875	882.1064453125	0.7049154043197632
2018-03-23_1358_left/008426	5.19	532.8478393554689	839.7380981445312	614.1546020507812	911.9977416992188	0.6605558395385742
2018-03-23_1358_left/008428	1.23	1699.0106201171875	823.5371704101562	1753.2674560546875	887.1600952148438	0.8380062580108643
2018-03-23_1358_left/008428	5.19	516.74755859375	838.8268432617188	600.836669921875	913.7999877929688	0.7608046531677246
2018-03-23_1358_left/008430	1.23	1703.0238037109375	817.1680297851562	1758.9200439453125	886.6278686523438	0.721078097820282
2018-03-23_1358_left/008430	5.19	496.42230224609375	836.1452026367188	585.8881225585938	908.4113159179688	0.8710882067680359
2018-03-23_1358_left/008432	1.23	1708.42919921875	802.28515625	1762.923095703125	873.764404296875	0.6132610440254211
2018-03-23_1358_left/008432	5.19	482.7285461425781	825.8389282226562	569.56884765625	901.8777465820312	0.6695365309715271
2018-03-23_1358_left/008434	1.23	464.1048889160156	823.8212890625	544.7271118164061	892.9383544921875	0.7329537868499756
2018-03-23_1358_left/008436	1.23	1717.398193359375	778.2979736328125	1775.605712890625	851.5828857421875	0.6438747048377991
2018-03-23_1358_left/008436	5.19	439.0939636230469	801.642578125	529.8428344726561	878.9801025390625	0.6242600083351135
2018-03-23_1358_left/008438	1.23	1726.0150146484375	760.9363403320312	1784.2342529296875	836.7560424804688	0.7820187211036682
2018-03-23_1358_left/008438	5.19	422.0763854980469	785.3115844726562	512.0582885742189	863.8439331054688	0.7188086509704591
2018-03-23_1358_left/008440	1.23	1734.427734375	747.0660400390625	1794.11572265625	824.6959228515625	0.6482657194137573
2018-03-23_1358_left/008442	1.23	1746.063720703125	726.327392578125	1802.8583984375	804.922607421875	0.6073265671730042
2018-03-23_1358_left/008444	1.23	1751.6673583984375	711.7464599609375	1817.6319580078125	795.60498046875	0.6032050251960754
2018-03-23_1358_left/008444	5.19	369.0424499511719	727.0924072265625	470.3511047363281	813.5350341796875	0.7716281414031982
2018-03-23_1358_left/008446	5.19	343.0340881347656	715.3801879882812	449.7106018066406	801.2764282226562	0.823062539100647
2018-03-23_1358_left/008446	5.19	1761.7447509765625	693.90966796875	1825.1373291015625	784.477294921875	0.6355936527252197
2018-03-23_1358_left/008448	5.19	325.4930419921875	709.0663452148438	432.93048095703125	798.4508666992188	0.8679155111312866
2018-03-23_1358_left/008448	5.19	1769.495849609375	693.5472412109375	1833.65185546875	781.5467529296875	0.7547892332077026
