frame	xtl	ytl	xbr	ybr	class	temporary	data
2018-02-13_1418_left/002777	1767	860	1835	925	1.17		
2018-02-13_1418_left/002777	1573	980	1615	1025	3.27		
2018-02-13_1418_left/002777	1576	941	1610	977	5.20		
2018-02-13_1418_left/002777	1771	929	1827	958	8.2.1		
2018-02-13_1418_left/002782	1788	861	1860	927	1.17		
2018-02-13_1418_left/002782	1587	989	1620	1028	3.27		
2018-02-13_1418_left/002782	1588	944	1624	984	5.20		
2018-02-13_1418_left/002782	1792	931	1850	962	8.2.1		
2018-02-13_1418_left/002793	1847	843	1925	911	1.17		
2018-02-13_1418_left/002793	1618	975	1663	1020	3.27		
2018-02-13_1418_left/002793	1624	930	1663	969	5.20		
2018-02-13_1418_left/002793	1852	916	1916	950	8.2.1		
2018-02-13_1418_left/002802	1897	819	1980	897	1.17		
2018-02-13_1418_left/002802	1644	962	1698	1013	3.27		
2018-02-13_1418_left/002802	1652	916	1692	958	5.20		
2018-02-13_1418_left/002802	1904	898	1971	935	8.2.1		
2018-02-13_1418_left/002810	1945	825	2036	909	1.17		
2018-02-13_1418_left/002810	1251	994	1274	1018	2.1		
2018-02-13_1418_left/002810	1673	976	1716	1037	3.24		
2018-02-13_1418_left/002810	1679	931	1719	974	5.20		
2018-02-13_1418_left/002810	1953	913	2027	947	8.2.1		
2018-02-13_1418_left/002815	1976	824	2068	909	1.17		
2018-02-13_1418_left/002815	1683	977	1734	1030	3.27		
2018-02-13_1418_left/002815	1691	929	1732	972	5.20		
2018-02-13_1418_left/002815	1982	913	2060	950	8.2.1		
2018-02-13_1418_left/002826	2032	794	2136	886	1.17		
2018-02-13_1418_left/002826	1699	967	1741	1014	3.27		
2018-02-13_1418_left/002826	1703	913	1745	957	5.20		
2018-02-13_1418_left/002826	1485	953	1509	977	5.20		
2018-02-13_1418_left/002826	2041	891	2121	927	8.2.1		
2018-02-13_1418_left/002833	2076	782	2188	883	1.17		
2018-02-13_1418_left/002833	1708	966	1756	1014	3.27		
2018-02-13_1418_left/002833	1715	914	1755	960	5.20		
2018-02-13_1418_left/002833	1482	954	1509	979	5.20		
2018-02-13_1418_left/002833	2086	884	2174	928	8.2.1		
2018-02-13_1418_left/002840	2128	766	2251	871	1.17		
2018-02-13_1418_left/002840	1727	964	1773	1008	3.27		
2018-02-13_1418_left/002840	1728	906	1770	955	5.20		
2018-02-13_1418_left/002840	1483	954	1509	979	5.20		
2018-02-13_1418_left/002840	2137	874	2236	921	8.2.1		
2018-02-13_1418_left/002849	2219	754	2351	867	1.17		
2018-02-13_1418_left/002849	1754	970	1802	1016	3.27		
2018-02-13_1418_left/002849	1755	912	1803	964	5.20		
2018-02-13_1418_left/002849	1494	963	1519	991	5.20		
2018-02-13_1418_left/002849	2225	872	2335	923	8.2.1		
2018-02-13_1418_left/002857	2315	724	2444	845	1.17		
2018-02-13_1418_left/002857	1239	982	1263	1008	2.1		
2018-02-13_1418_left/002857	1775	962	1826	1010	3.27		
2018-02-13_1418_left/002857	1780	898	1831	955	5.20		
2018-02-13_1418_left/002857	2320	852	2438	909	8.2.1		
2018-02-13_1418_left/002864	1237	982	1262	1008	2.1		
2018-02-13_1418_left/002864	1799	962	1851	1011	3.27		
2018-02-13_1418_left/002864	1801	896	1851	956	5.20		
2018-02-13_1418_left/002864	1502	953	1529	979	5.20		
2018-02-13_1418_left/002872	1818	954	1871	1009	3.27		
2018-02-13_1418_left/002872	1822	881	1876	942	5.20		
2018-02-13_1418_left/002872	1506	938	1531	968	5.20		
2018-02-13_1418_left/002884	1231	982	1258	1009	2.1		
2018-02-13_1418_left/002884	1856	953	1926	1018	3.27		
2018-02-13_1418_left/002884	1513	946	1540	976	5.20		
2018-02-13_1418_left/002884	1862	878	1923	945	5.20		
2018-02-13_1418_left/002889	1234	979	1261	1007	2.1		
2018-02-13_1418_left/002889	1878	953	1953	1016	3.27		
2018-02-13_1418_left/002889	1888	876	1946	942	5.20		
2018-02-13_1418_left/002889	1518	944	1546	973	5.20		
2018-02-13_1418_left/002894	1907	952	1979	1013	3.27		
2018-02-13_1418_left/002894	1912	869	1975	940	5.20		
2018-02-13_1418_left/002894	1524	939	1555	968	5.20		
2018-02-13_1418_left/002900	1943	850	2007	926	1.17		
2018-02-13_1418_left/002900	1240	969	1265	996	2.1		
2018-02-13_1418_left/002900	1936	937	2004	997	3.27		
2018-02-13_1418_left/002900	1531	930	1563	963	5.20		
2018-02-13_1418_left/002900	1943	850	2007	926	5.20		
2018-02-13_1418_left/002905	1244	961	1267	987	2.1		
2018-02-13_1418_left/002905	1962	927	2035	990	3.27		
2018-02-13_1418_left/002905	1972	840	2036	914	5.20		
2018-02-13_1418_left/002905	1541	925	1567	950	5.20		
2018-02-13_1418_left/002911	1242	966	1265	993	2.1		
2018-02-13_1418_left/002911	1987	934	2062	1007	3.27		
2018-02-13_1418_left/002911	2000	844	2068	923	5.20		
2018-02-13_1418_left/002911	1544	930	1574	960	5.20		
2018-02-13_1418_left/002921	2029	932	2112	1020	3.27		
2018-02-13_1418_left/002921	2041	836	2113	918	5.20		
2018-02-13_1418_left/002921	1546	932	1575	960	5.20		
2018-02-13_1418_left/002935	2158	930	2253	1024	3.27		
2018-02-13_1418_left/002935	2170	822	2250	912	5.20		
2018-02-13_1418_left/002935	1604	932	1637	966	5.20		
2018-02-13_1418_left/002941	2276	912	2376	1011	3.27		
2018-02-13_1418_left/002941	1679	917	1713	951	5.20		
2018-02-13_1418_left/002941	2293	797	2379	890	5.20		
2018-02-13_1418_left/002948	1481	963	1507	991	2.1		
2018-02-13_1418_left/002948	1823	921	1852	951	5.20		
2018-02-13_1418_left/002957	1662	957	1690	985	2.1		
2018-02-13_1418_left/002957	2021	908	2056	944	5.20		
2018-02-13_1418_left/004842	634	824	661	858	3.1		
2018-02-13_1418_left/005220	1335	834	1372	899	5.16		
2018-02-13_1418_left/005574	1660	829	1709	885	2.4		
2018-02-13_1418_left/005668	2103	694	2144	785	5.19.1		
2018-02-13_1418_left/005673	2135	708	2180	801	5.19.1		
2018-02-13_1418_left/005673	2135	708	2180	802	5.19.2		
2018-02-13_1418_left/005673	2015	839	2041	901	5.19.2		
2018-02-13_1418_left/005685	2220	681	2272	786	5.19.1		
2018-02-13_1418_left/005685	2067	827	2096	892	5.19.2		
2018-02-13_1418_left/005685	2220	681	2272	786	5.19.2		
2018-02-13_1418_left/005690	2255	674	2313	789	5.19.1		
2018-02-13_1418_left/005690	2089	830	2119	891	5.19.2		
2018-02-13_1418_left/005699	2127	819	2163	889	5.19.2		
2018-02-13_1418_left/005699	2321	659	2381	778	5.19.2		
2018-02-13_1418_left/005707	2151	816	2188	887	5.19.2		
2018-02-13_1418_left/005707	2367	642	2435	765	5.19.2		
2018-02-13_1418_left/005721	2173	820	2210	890	5.19.2		
2018-02-13_1418_left/005730	2187	812	2228	887	5.19.2		
2018-02-13_1418_left/005736	2190	801	2230	877	5.19.2		
2018-02-13_1418_left/005743	2186	815	2226	890	5.19.2		
2018-02-13_1418_left/005752	2175	807	2217	882	5.19.2		
2018-02-13_1418_left/005758	2167	804	2211	884	5.19.2		
2018-02-13_1418_left/005769	2166	774	2214	855	5.19.2		
2018-02-13_1418_left/005782	2213	746	2264	829	5.19.2		
2018-02-13_1418_left/005782	74	719	105	820	5.20		
2018-02-13_1418_left/005788	2232	751	2280	835	5.19.2		
2018-02-13_1418_left/005788	61	711	88	820	5.20		
2018-02-13_1418_left/005795	2258	745	2311	831	5.19.2		
2018-02-13_1418_left/005795	51	717	80	822	5.20		
2018-02-13_1418_left/005802	2280	729	2335	820	5.19.2		
2018-02-13_1418_left/005802	35	697	60	812	5.20		
2018-02-13_1418_left/005807	2294	728	2351	818	5.19.2		
2018-02-13_1418_left/005807	24	695	53	812	5.20		
2018-02-13_1418_left/005812	2304	728	2362	820	5.19.2		
2018-02-13_1418_left/005812	17	698	54	809	5.20		
2018-02-13_1418_left/005820	2317	732	2375	824	5.19.2		
2018-02-13_1418_left/005820	15	697	51	809	5.20		
2018-02-13_1418_left/005825	2317	732	2377	824	5.19.2		
2018-02-13_1418_left/005825	15	697	49	807	5.20		
2018-02-13_1418_left/005835	2316	739	2374	833	5.19.2		
2018-02-13_1418_left/005835	17	701	50	816	5.20		
2018-02-13_1418_left/005841	2317	739	2374	831	5.19.2		
2018-02-13_1418_left/005841	19	700	49	812	5.20		
2018-02-13_1418_left/005846	2317	739	2374	832	5.19.2		
2018-02-13_1418_left/005846	18	701	50	816	5.20		
2018-02-13_1418_left/005853	2317	740	2374	832	5.19.2		
2018-02-13_1418_left/005853	19	701	49	814	5.20		
2018-02-13_1418_left/005860	18	922	42	963	3.1		
2018-02-13_1418_left/005860	2317	739	2374	832	5.19.2		
2018-02-13_1418_left/005860	19	702	49	812	5.20		
2018-02-13_1418_left/005868	2316	739	2374	832	5.19.2		
2018-02-13_1418_left/005868	18	702	49	813	5.20		
2018-02-13_1418_left/005876	2316	739	2374	831	5.19.2		
2018-02-13_1418_left/005876	19	703	49	814	5.20		
2018-02-13_1418_left/005884	2317	739	2375	832	5.19.2		
2018-02-13_1418_left/005884	19	702	49	816	5.20		
2018-02-13_1418_left/005892	2317	739	2374	832	5.19.2		
2018-02-13_1418_left/005892	18	704	49	815	5.20		
2018-02-13_1418_left/005903	2317	739	2374	831	5.19.2		
2018-02-13_1418_left/005903	19	702	49	814	5.20		
2018-02-13_1418_left/005912	2317	739	2374	832	5.19.2		
2018-02-13_1418_left/005912	18	703	49	816	5.20		
2018-02-13_1418_left/005929	2318	743	2377	832	5.19.2		
2018-02-13_1418_left/005929	16	704	50	818	5.20		
2018-02-13_1418_left/005937	2322	743	2380	834	5.19.2		
2018-02-13_1418_left/005937	15	704	48	819	5.20		
2018-02-13_1418_left/005953	2332	745	2391	839	5.19.2		
2018-02-13_1418_left/005953	13	705	44	821	5.20		
2018-02-13_1418_left/005959	2338	746	2396	839	5.19.2		
2018-02-13_1418_left/005959	12	706	41	819	5.20		
2018-02-13_1418_left/005968	2344	746	2406	841	5.19.2		
2018-02-13_1418_left/005968	9	701	36	820	5.20		
2018-02-13_1418_left/005976	2352	749	2414	841	5.19.2		
2018-02-13_1418_left/005976	4	704	36	822	5.20		
2018-02-13_1418_left/005981	2360	749	2418	841	5.19.2		
2018-02-13_1418_left/005981	1	705	35	820	5.20		
2018-02-13_1418_left/005986	2363	747	2426	842	5.19.2		
2018-02-13_1418_left/005986	0	706	34	821	5.20		
2018-02-13_1418_left/006009	2391	753	2444	846	5.19.2		
2018-02-13_1418_left/006195	234	991	271	1038	2.4		
2018-02-13_1418_left/006298	1600	1126	1638	1170	2.4		
2018-02-13_1418_left/006723	299	643	371	801	5.20		
2018-02-13_1418_left/006728	456	638	528	794	5.20		
2018-02-13_1418_left/006740	802	634	873	791	5.20		
2018-02-13_1418_left/006752	0	663	22	702	4.1.1		
2018-02-13_1418_left/006752	1137	635	1207	806	5.20		
2018-02-13_1418_left/006757	1283	617	1354	799	5.20		
2018-02-13_1418_left/006765	1526	615	1598	799	5.20		
2018-02-13_1418_left/006795	75	872	132	924	3.27		
2018-02-13_1418_left/006801	237	870	291	918	3.27		
2018-02-13_1418_left/006810	473	878	522	927	3.27		
2018-02-13_1418_left/006818	663	884	710	928	3.27		
2018-02-13_1418_left/006823	775	884	819	933	3.27		
2018-02-13_1418_left/006828	883	887	927	933	3.27		
2018-02-13_1418_left/006836	1040	886	1085	935	3.27		
2018-02-13_1418_left/006841	1129	900	1176	946	3.27		
2018-02-13_1418_left/006852	1287	938	1332	983	3.27		
2018-02-13_1418_left/006858	1379	896	1426	945	3.27		
2018-02-13_1418_left/006865	1432	887	1482	937	3.27		
2018-02-13_1418_left/006870	1488	900	1534	946	3.27		
2018-02-13_1418_left/006883	1574	887	1626	936	3.27		
2018-02-13_1418_left/006888	1597	878	1645	927	3.27		
2018-02-13_1418_left/006893	1622	862	1670	910	3.27		
2018-02-13_1418_left/006907	1652	925	1705	977	3.27		
2018-02-13_1418_left/006920	1697	881	1752	935	3.27		
2018-02-13_1418_left/006925	1725	894	1781	951	3.27		
2018-02-13_1418_left/006932	1770	880	1828	937	3.27		
2018-02-13_1418_left/006938	1811	878	1873	938	3.27		
2018-02-13_1418_left/006944	1854	871	1916	931	3.27		
2018-02-13_1418_left/006951	1902	860	1973	924	3.27		
2018-02-13_1418_left/006956	1938	856	2005	920	3.27		
2018-02-13_1418_left/006973	2043	837	2116	908	3.27		
2018-02-13_1418_left/006979	2074	829	2157	906	3.27		
2018-02-13_1418_left/006996	2179	808	2267	899	3.27		
2018-02-13_1418_left/007002	2229	798	2326	893	3.27		
2018-02-13_1418_left/007012	2327	780	2431	882	3.27		
2018-02-13_1418_left/007027	1510	909	1534	963	2.4		
2018-02-13_1418_left/007077	1553	911	1577	964	2.4		
2018-02-13_1418_left/007082	1553	912	1578	965	2.4		
2018-02-13_1418_left/007087	1557	912	1575	968	2.4		
2018-02-13_1418_left/007101	1556	904	1577	964	2.4		
2018-02-13_1418_left/007106	1552	909	1574	955	2.4		
2018-02-13_1418_left/007115	1548	898	1570	957	2.4		
2018-02-13_1418_left/007128	1542	906	1577	954	2.4		
2018-02-13_1418_left/007128	1539	899	1560	961	2.4		
2018-02-13_1418_left/007146	1539	902	1574	946	2.4		
2018-02-13_1418_left/007146	1537	896	1558	957	2.4		
2018-02-13_1418_left/007154	1534	895	1562	945	2.4		
2018-02-13_1418_left/007160	1536	895	1564	948	2.4		
2018-02-13_1418_left/007166	1538	891	1564	949	2.4		
2018-02-13_1418_left/007172	1538	891	1569	943	2.4		
2018-02-13_1418_left/007179	1542	886	1573	940	2.4		
2018-02-13_1418_left/007193	1546	884	1579	934	2.4		
2018-02-13_1418_left/007199	1555	883	1580	939	2.4		
2018-02-13_1418_left/007210	1575	881	1607	937	2.4		
2018-02-13_1418_left/007219	1601	884	1634	964	2.4		
2018-02-13_1418_left/007227	1618	881	1649	930	2.4		
2018-02-13_1418_left/007243	1620	861	1662	924	2.4		
2018-02-13_1418_left/007243	859	900	887	933	5.19.1		
2018-02-13_1418_left/007256	1608	855	1641	929	2.4		
2018-02-13_1418_left/007263	1585	857	1621	926	2.4		
2018-02-13_1418_left/007263	786	899	814	931	5.19.1		
2018-02-13_1418_left/007268	763	900	791	929	5.19.1		
2018-02-13_1418_left/007280	1526	844	1556	917	2.4		
2018-02-13_1418_left/007280	694	892	724	924	5.19.1		
2018-02-13_1418_left/007286	1498	844	1534	914	2.4		
2018-02-13_1418_left/007286	656	892	687	925	5.19.1		
2018-02-13_1418_left/007292	1473	834	1509	909	2.4		
2018-02-13_1418_left/007292	619	883	652	917	5.19.1		
2018-02-13_1418_left/007300	1438	831	1474	906	2.4		
2018-02-13_1418_left/007300	569	886	602	918	5.19.1		
2018-02-13_1418_left/007305	1415	828	1451	902	2.4		
2018-02-13_1418_left/007305	536	879	567	915	5.19.1		
2018-02-13_1418_left/007321	1342	822	1382	903	2.4		
2018-02-13_1418_left/007321	436	885	474	918	5.19.1		
2018-02-13_1418_left/007327	1326	818	1367	897	2.4		
2018-02-13_1418_left/007327	407	877	443	915	5.19.1		
2018-02-13_1418_left/007332	1308	814	1348	898	2.4		
2018-02-13_1418_left/007332	379	875	416	914	5.19.1		
2018-02-13_1418_left/007338	1285	806	1326	893	2.4		
2018-02-13_1418_left/007338	346	867	382	908	5.19.1		
2018-02-13_1418_left/007343	1257	799	1302	889	2.4		
2018-02-13_1418_left/007343	308	866	346	905	5.19.1		
2018-02-13_1418_left/007352	1218	787	1261	881	2.4		
2018-02-13_1418_left/007352	247	863	285	903	5.19.1		
2018-02-13_1418_left/007367	1153	769	1202	869	2.4		
2018-02-13_1418_left/007367	151	859	189	896	5.19.1		
2018-02-13_1418_left/007375	1123	767	1173	873	2.4		
2018-02-13_1418_left/007375	102	857	146	901	5.19.1		
2018-02-13_1418_left/007389	1094	758	1147	863	2.4		
2018-02-13_1418_left/007389	55	852	96	891	5.19.1		
2018-02-13_1418_left/007398	1079	741	1132	856	2.4		
2018-02-13_1418_left/007398	28	848	70	888	5.19.1		
2018-02-13_1418_left/007405	1082	730	1135	839	2.4		
2018-02-13_1418_left/007405	25	838	66	875	5.19.1		
2018-02-13_1418_left/007411	1082	726	1137	840	2.4		
2018-02-13_1418_left/007411	20	834	64	875	5.19.1		
2018-02-13_1418_left/007417	1083	721	1139	835	2.4		
2018-02-13_1418_left/007417	17	837	61	878	5.19.1		
2018-02-13_1418_left/007425	1093	707	1148	826	2.4		
2018-02-13_1418_left/007425	18	829	63	871	5.19.1		
2018-02-13_1418_left/007436	1113	685	1174	815	2.4		
2018-02-13_1418_left/007436	27	807	73	849	5.19.1		
2018-02-13_1418_left/007455	1156	684	1219	820	2.4		
2018-02-13_1418_left/007455	55	813	99	853	5.19.1		
2018-02-13_1418_left/007460	1160	678	1222	817	2.4		
2018-02-13_1418_left/007460	54	818	99	859	5.19.1		
2018-02-13_1418_left/007469	1182	676	1241	818	2.4		
2018-02-13_1418_left/007469	64	822	111	865	5.19.1		
2018-02-13_1418_left/007476	1198	673	1263	820	2.4		
2018-02-13_1418_left/007476	73	817	120	859	5.19.1		
2018-02-13_1418_left/007481	1219	693	1282	839	2.4		
2018-02-13_1418_left/007481	85	824	133	866	5.19.1		
2018-02-13_1418_left/007488	1227	682	1300	836	2.4		
2018-02-13_1418_left/007488	94	836	139	876	5.19.1		
2018-02-13_1418_left/007498	1249	669	1318	826	2.4		
2018-02-13_1418_left/007498	104	824	153	870	5.19.1		
2018-02-13_1418_left/007506	1280	674	1347	830	2.4		
2018-02-13_1418_left/007506	130	834	177	875	5.19.1		
2018-02-13_1418_left/007515	1291	631	1364	790	2.4		
2018-02-13_1418_left/007515	143	822	191	867	5.19.1		
2018-02-13_1418_left/007520	1307	617	1383	788	2.4		
2018-02-13_1418_left/007520	153	817	200	861	5.19.1		
2018-02-13_1418_left/007532	1340	612	1412	779	2.4		
2018-02-13_1418_left/007532	173	815	221	861	5.19.1		
2018-02-13_1418_left/007542	1349	607	1429	770	2.4		
2018-02-13_1418_left/007542	177	826	227	870	5.19.1		
2018-02-13_1418_left/007553	1373	594	1453	763	2.4		
2018-02-13_1418_left/007553	189	825	238	871	5.19.1		
2018-02-13_1418_left/007565	1413	564	1500	749	2.4		
2018-02-13_1418_left/007565	212	810	263	855	5.19.1		
2018-02-13_1418_left/007575	1494	537	1571	735	2.4		
2018-02-13_1418_left/007575	267	777	318	821	5.19.1		
2018-02-13_1418_left/007595	1713	527	1797	733	2.4		
2018-02-13_1418_left/007595	455	808	503	851	5.19.1		
2018-02-13_1418_left/007602	1835	526	1921	739	2.4		
2018-02-13_1418_left/007602	557	846	610	893	5.19.1		
2018-02-13_1418_left/007611	2053	507	2139	731	2.4		
2018-02-13_1418_left/007611	717	853	761	897	5.19.1		
2018-02-13_1418_left/007616	2191	480	2281	725	2.4		
2018-02-13_1418_left/007616	804	855	850	898	5.19.1		
2018-02-13_1418_left/007627	993	861	1038	906	5.19.1		
2018-02-13_1418_left/007634	1113	869	1162	914	5.19.1		
2018-02-13_1418_left/007639	1195	887	1245	934	5.19.1		
2018-02-13_1418_left/007657	841	914	869	942	2.1		
2018-02-13_1418_left/007657	1447	872	1497	921	5.19.1		
2018-02-13_1418_left/007669	1564	868	1616	918	5.19.1		
2018-02-13_1418_left/007674	1590	863	1643	913	5.19.1		
2018-02-13_1418_left/007685	1627	889	1682	942	5.19.1		
2018-02-13_1418_left/007693	1650	887	1707	941	5.19.1		
2018-02-13_1418_left/007701	1680	883	1739	942	5.19.1		
2018-02-13_1418_left/007712	1726	886	1788	949	5.19.1		
2018-02-13_1418_left/007718	1748	850	1813	912	5.19.1		
2018-02-13_1418_left/007723	1760	819	1826	884	5.19.1		
2018-02-13_1418_left/007729	1308	903	1336	928	2.1		
2018-02-13_1418_left/007729	1780	818	1850	887	5.19.1		
2018-02-13_1418_left/007743	1842	840	1918	914	5.19.1		
2018-02-13_1418_left/007753	1872	858	1949	934	5.19.1		
2018-02-13_1418_left/007758	1883	856	1965	934	5.19.1		
2018-02-13_1418_left/007766	1901	853	1985	936	5.19.1		
2018-02-13_1418_left/007778	1313	932	1340	957	2.1		
2018-02-13_1418_left/007778	1929	814	2019	901	5.19.1		
2018-02-13_1418_left/007789	1321	933	1349	957	2.1		
2018-02-13_1418_left/007789	1972	809	2065	899	5.19.1		
2018-02-13_1418_left/007794	1324	932	1352	957	2.1		
2018-02-13_1418_left/007794	1994	804	2088	899	5.19.1		
2018-02-13_1418_left/007794	1994	804	2088	899	5.19.2		
2018-02-13_1418_left/007801	1334	932	1365	957	2.1		
2018-02-13_1418_left/007801	2027	805	2129	903	5.19.1		
2018-02-13_1418_left/007806	1340	946	1370	973	2.1		
2018-02-13_1418_left/007806	2046	813	2149	909	5.19.1		
2018-02-13_1418_left/007811	1341	961	1372	989	2.1		
2018-02-13_1418_left/007811	2067	826	2174	927	5.19.1		
2018-02-13_1418_left/007819	2108	805	2219	910	5.19.1		
2018-02-13_1418_left/007824	1358	942	1390	969	2.1		
2018-02-13_1418_left/007824	2130	798	2241	905	5.19.1		
2018-02-13_1418_left/007829	1366	946	1398	975	2.1		
2018-02-13_1418_left/007829	2158	799	2273	909	5.19.1		
2018-02-13_1418_left/007841	1373	956	1402	981	2.1		
2018-02-13_1418_left/007841	2200	793	2318	905	5.19.1		
2018-02-13_1418_left/007846	1377	947	1406	975	2.1		
2018-02-13_1418_left/007846	2219	780	2343	898	5.19.1		
2018-02-13_1418_left/007851	1382	943	1414	971	2.1		
2018-02-13_1418_left/007851	2242	772	2366	889	5.19.1		
2018-02-13_1418_left/007856	1390	935	1419	961	2.1		
2018-02-13_1418_left/007856	2266	759	2395	878	5.19.1		
2018-02-13_1418_left/007862	1400	941	1433	971	2.1		
2018-02-13_1418_left/007862	2301	762	2437	888	5.19.1		
2018-02-13_1418_left/007870	1426	937	1455	963	2.1		
2018-02-13_1418_left/007875	1457	928	1487	956	2.1		
2018-02-13_1418_left/007875	1498	928	1528	956	5.20		
2018-02-13_1418_left/007880	1492	923	1526	951	2.1		
2018-02-13_1418_left/007898	1743	924	1777	951	2.1		
2018-02-13_1418_left/009527	1463	899	1510	954	3.27		
2018-02-13_1418_left/009885	170	913	193	975	2.4		
2018-02-13_1418_left/010384	1358	934	1387	963	2.4		
2018-02-13_1418_left/010409	1338	933	1370	963	2.4		
2018-02-13_1418_left/010423	1338	915	1370	947	2.4		
2018-02-13_1418_left/010431	1337	912	1371	947	2.4		
2018-02-13_1418_left/010436	1338	909	1369	943	2.4		
2018-02-13_1418_left/010454	1336	901	1375	936	2.4		
2018-02-13_1418_left/010460	1339	911	1377	948	2.4		
2018-02-13_1418_left/010466	1337	910	1375	949	2.4		
2018-02-13_1418_left/010476	1326	913	1367	950	2.4		
2018-02-13_1418_left/010491	1318	928	1356	965	2.4		
2018-02-13_1418_left/010500	1314	916	1359	959	2.4		
2018-02-13_1418_left/010505	1313	911	1356	952	2.4		
2018-02-13_1418_left/010510	1316	911	1359	951	2.4		
2018-02-13_1418_left/010520	1323	913	1368	951	2.4		
2018-02-13_1418_left/010529	1340	911	1387	951	2.4		
2018-02-13_1418_left/010541	1358	912	1403	956	2.4		
2018-02-13_1418_left/010548	1359	920	1401	965	2.4		
2018-02-13_1418_left/010556	1360	924	1399	967	2.4		
2018-02-13_1418_left/010561	1359	925	1399	969	2.4		
2018-02-13_1418_left/010573	1356	928	1398	969	2.4		
2018-02-13_1418_left/010580	1354	927	1396	968	2.4		
2018-02-13_1418_left/010586	1349	926	1391	968	2.4		
2018-02-13_1418_left/010592	1349	920	1387	961	2.4		
2018-02-13_1418_left/010598	1338	917	1384	962	2.4		
2018-02-13_1418_left/010609	1325	907	1370	949	2.4		
2018-02-13_1418_left/010618	1314	904	1356	948	2.4		
2018-02-13_1418_left/010627	1301	897	1344	940	2.4		
2018-02-13_1418_left/010633	1294	893	1336	938	2.4		
2018-02-13_1418_left/010639	1284	891	1331	938	2.4		
2018-02-13_1418_left/010650	1268	919	1314	965	2.4		
2018-02-13_1418_left/010655	1267	923	1312	969	2.4		
2018-02-13_1418_left/010668	1289	912	1339	963	2.4		
2018-02-13_1418_left/010681	1323	875	1372	925	2.4		
2018-02-13_1418_left/010696	1354	857	1407	910	2.4		
2018-02-13_1418_left/010708	1370	881	1425	934	2.4		
2018-02-13_1418_left/010717	1374	884	1428	936	2.4		
2018-02-13_1418_left/010726	1379	871	1437	929	2.4		
2018-02-13_1418_left/010732	1392	864	1450	920	2.4		
2018-02-13_1418_left/010738	1410	871	1473	931	2.4		
2018-02-13_1418_left/010745	1423	869	1486	930	2.4		
2018-02-13_1418_left/010759	1441	867	1505	930	2.4		
2018-02-13_1418_left/010769	1458	852	1526	924	2.4		
2018-02-13_1418_left/010778	1483	850	1553	923	2.4		
2018-02-13_1418_left/010785	1495	851	1571	926	2.4		
2018-02-13_1418_left/010790	1506	845	1585	916	2.4		
2018-02-13_1418_left/010795	1519	840	1600	917	2.4		
2018-02-13_1418_left/010800	1528	837	1616	917	2.4		
2018-02-13_1418_left/010806	1539	826	1634	912	2.4		
2018-02-13_1418_left/010811	1549	834	1644	920	2.4		
2018-02-13_1418_left/010817	1560	810	1658	900	2.4		
2018-02-13_1418_left/010830	1578	776	1685	875	2.4		
2018-02-13_1418_left/010839	1607	770	1718	876	2.4		
2018-02-13_1418_left/010844	1617	733	1734	844	2.4		
2018-02-13_1418_left/010849	1633	748	1756	859	2.4		
2018-02-13_1418_left/010858	1662	738	1791	859	2.4		
2018-02-13_1418_left/010864	1675	731	1814	856	2.4		
2018-02-13_1418_left/010883	1720	723	1872	859	2.4		
2018-02-13_1418_left/010896	1761	664	1926	812	2.4		
2018-02-13_1418_left/010904	1789	664	1959	818	2.4		
2018-02-13_1418_left/010912	1810	688	1985	846	2.4		
2018-02-13_1418_left/010920	1844	689	2034	855	2.4		
2018-02-13_1418_left/010925	1873	701	2066	876	2.4		
2018-02-13_1418_left/010930	1914	641	2116	821	2.4		
2018-02-13_1418_left/010935	1963	603	2178	791	2.4		
2018-02-13_1418_left/010945	2064	527	2316	739	2.4		
2018-02-13_1418_left/010945	1443	869	1471	900	3.1		
2018-02-13_1418_left/010957	2163	493	2444	740	2.4		
2018-02-13_1418_left/010957	294	994	319	1026	5.20		
2018-02-13_1418_left/010987	172	861	200	902	3.27		
2018-02-13_1418_left/011003	1396	870	1423	910	3.1		
2018-02-13_1418_left/011003	99	829	137	880	3.27		
2018-02-13_1418_left/011003	92	931	125	969	5.20		
2018-02-13_1418_left/011003	103	881	121	929	8.2.2		
2018-02-13_1418_left/011011	1391	854	1418	900	3.1		
2018-02-13_1418_left/011011	51	907	86	951	5.20		
2018-02-13_1418_left/011018	1387	854	1419	895	3.1		
2018-02-13_1418_left/011018	20	798	58	849	3.27		
2018-02-13_1418_left/011018	14	908	50	951	5.20		
2018-02-13_1418_left/011018	26	850	43	910	8.2.2		
2018-02-13_1418_left/011029	1376	842	1408	881	3.1		
2018-02-13_1418_left/011035	1366	847	1398	886	3.1		
2018-02-13_1418_left/011047	1351	802	1380	842	3.1		
2018-02-13_1418_left/011061	1332	814	1359	860	3.1		
2018-02-13_1418_left/011068	1317	833	1346	874	3.1		
2018-02-13_1418_left/011078	1300	828	1329	877	3.1		
2018-02-13_1418_left/011085	1290	845	1319	898	3.1		
2018-02-13_1418_left/011090	1290	858	1317	906	3.1		
2018-02-13_1418_left/011102	1270	825	1303	871	3.1		
2018-02-13_1418_left/011108	1266	838	1300	897	3.1		
2018-02-13_1418_left/011113	1263	834	1297	892	3.1		
2018-02-13_1418_left/011118	1265	818	1298	871	3.1		
2018-02-13_1418_left/011125	1271	805	1300	868	3.1		
