frame	xtl	ytl	xbr	ybr	class	temporary	data
2018-02-07_1349_left/003412	1411	927	1446	969	5.16		
2018-02-07_1349_left/003413	1414	925	1445	963	5.16		
2018-02-07_1349_left/003415	1414	927	1448	965	5.16		
2018-02-07_1349_left/003416	1413	929	1445	970	5.16		
2018-02-07_1349_left/003417	1416	930	1449	968	5.16		
2018-02-07_1349_left/003418	1412	913	1446	955	5.16		
2018-02-07_1349_left/003419	1414	924	1454	970	5.16		
2018-02-07_1349_left/003420	1410	908	1448	949	5.16		
2018-02-07_1349_left/003421	1413	921	1448	959	5.16		
2018-02-07_1349_left/003423	1411	904	1447	946	5.16		
2018-02-07_1349_left/003424	1414	920	1450	958	5.16		
2018-02-07_1349_left/003425	1412	909	1446	953	5.16		
2018-02-07_1349_left/003425	938	891	959	914	3.20		
2018-02-07_1349_left/003426	1415	918	1452	958	5.16		
2018-02-07_1349_left/003427	936	892	956	916	3.20		
2018-02-07_1349_left/003427	1415	909	1448	954	5.16		
2018-02-07_1349_left/003428	1414	923	1450	964	5.16		
2018-02-07_1349_left/003429	1412	926	1448	966	5.16		
2018-02-07_1349_left/003430	1413	927	1450	966	5.16		
2018-02-07_1349_left/003431	1415	927	1452	970	5.16		
2018-02-07_1349_left/003431	928	906	951	930	1.25		
2018-02-07_1349_left/003432	1412	924	1450	967	5.16		
2018-02-07_1349_left/003432	926	902	947	929	3.20		
2018-02-07_1349_left/003434	1412	928	1448	967	5.16		
2018-02-07_1349_left/003434	921	904	943	930	3.1		
2018-02-07_1349_left/003435	1415	927	1452	968	5.16		
2018-02-07_1349_left/003436	919	902	942	928	3.1		
2018-02-07_1349_left/003436	1415	925	1451	968	5.16		
2018-02-07_1349_left/003437	1415	923	1454	965	5.16		
2018-02-07_1349_left/003437	919	900	942	927	3.1		
2018-02-07_1349_left/003438	918	907	939	933	3.20		
2018-02-07_1349_left/003438	1414	926	1454	975	5.16		
2018-02-07_1349_left/003439	1415	922	1452	961	5.16		
2018-02-07_1349_left/003440	1415	926	1453	969	5.16		
2018-02-07_1349_left/003441	1414	923	1454	966	5.16		
2018-02-07_1349_left/003442	913	904	933	928	3.1		
2018-02-07_1349_left/003442	1415	926	1454	971	5.16		
2018-02-07_1349_left/003443	1415	919	1450	963	5.16		
2018-02-07_1349_left/003444	1416	921	1452	964	5.16		
2018-02-07_1349_left/003445	1413	923	1454	968	5.16		
2018-02-07_1349_left/003446	1416	917	1453	961	5.16		
2018-02-07_1349_left/003447	1414	924	1452	966	5.16		
2018-02-07_1349_left/003448	1414	913	1454	961	5.16		
2018-02-07_1349_left/003449	1417	918	1452	962	5.16		
2018-02-07_1349_left/003450	1415	910	1454	960	5.16		
2018-02-07_1349_left/003452	1414	912	1454	956	5.16		
2018-02-07_1349_left/003453	1421	908	1454	955	5.16		
2018-02-07_1349_left/003454	1413	907	1452	955	5.16		
2018-02-07_1349_left/003456	887	881	913	906	1.25		
2018-02-07_1349_left/003456	1422	898	1455	949	5.16		
2018-02-07_1349_left/003457	889	888	911	912	3.20		
2018-02-07_1349_left/003458	1421	896	1456	950	5.16		
2018-02-07_1349_left/003460	1422	900	1458	951	5.16		
2018-02-07_1349_left/003463	1423	894	1461	947	5.16		
2018-02-07_1349_left/003464	1423	897	1461	951	5.16		
2018-02-07_1349_left/003465	1423	894	1462	946	5.16		
2018-02-07_1349_left/003470	1425	897	1465	951	5.16		
2018-02-07_1349_left/003480	1421	920	1460	972	5.16		
2018-02-07_1349_left/003492	1422	904	1467	966	5.16		
2018-02-07_1349_left/003495	1421	904	1467	969	5.16		
2018-02-07_1349_left/003496	1419	902	1463	965	5.16		
2018-02-07_1349_left/003497	1420	898	1470	965	5.16		
2018-02-07_1349_left/003498	1419	900	1466	965	5.16		
2018-02-07_1349_left/003500	798	898	826	925	3.20		
2018-02-07_1349_left/003502	1424	890	1471	954	5.16		
2018-02-07_1349_left/003503	1426	887	1476	955	5.16		
2018-02-07_1349_left/003504	1425	881	1475	950	5.16		
2018-02-07_1349_left/003504	796	890	822	915	3.20		
2018-02-07_1349_left/003505	1427	886	1476	953	5.16		
2018-02-07_1349_left/003506	1428	880	1477	946	5.16		
2018-02-07_1349_left/003507	1430	876	1483	939	5.16		
2018-02-07_1349_left/003507	792	882	819	909	1.17		
2018-02-07_1349_left/003508	1430	878	1480	949	5.16		
2018-02-07_1349_left/003510	1437	880	1486	949	5.16		
2018-02-07_1349_left/003512	1439	880	1488	948	5.16		
2018-02-07_1349_left/003513	1441	884	1488	956	5.16		
2018-02-07_1349_left/003514	1439	877	1488	947	5.16		
2018-02-07_1349_left/003515	1439	880	1489	950	5.16		
2018-02-07_1349_left/003516	1438	875	1490	943	5.16		
2018-02-07_1349_left/003517	1441	877	1493	950	5.16		
2018-02-07_1349_left/003520	1447	861	1496	937	5.16		
2018-02-07_1349_left/003521	1448	861	1499	936	5.16		
2018-02-07_1349_left/003521	771	878	797	904	2.4		
2018-02-07_1349_left/003522	1448	860	1498	934	5.16		
2018-02-07_1349_left/003522	1051	970	1075	994	3.1		
2018-02-07_1349_left/003523	1447	851	1501	928	5.16		
2018-02-07_1349_left/003523	768	866	795	895	1.17		
2018-02-07_1349_left/003524	1454	865	1507	938	5.16		
2018-02-07_1349_left/003525	1454	855	1507	931	5.16		
2018-02-07_1349_left/003527	764	866	794	905	3.20		
2018-02-07_1349_left/003530	1462	832	1521	922	5.16		
2018-02-07_1349_left/003531	1473	855	1524	926	5.16		
2018-02-07_1349_left/003532	760	858	781	889	3.20		
2018-02-07_1349_left/003532	1469	833	1525	923	5.16		
2018-02-07_1349_left/003536	1482	836	1539	919	5.16		
2018-02-07_1349_left/003539	1488	817	1546	896	5.16		
2018-02-07_1349_left/003542	1498	814	1554	895	5.16		
2018-02-07_1349_left/003544	1503	813	1563	897	5.16		
2018-02-07_1349_left/003545	1504	812	1563	900	5.16		
2018-02-07_1349_left/003546	1509	805	1571	893	5.16		
2018-02-07_1349_left/003547	1516	814	1575	901	5.16		
2018-02-07_1349_left/003548	1515	822	1575	912	5.16		
2018-02-07_1349_left/003549	1525	821	1586	904	5.16		
2018-02-07_1349_left/003550	1529	824	1591	908	5.16		
2018-02-07_1349_left/003551	1532	826	1597	913	5.16		
2018-02-07_1349_left/003552	1542	823	1603	917	5.16		
2018-02-07_1349_left/003553	1544	821	1612	912	5.16		
2018-02-07_1349_left/003554	1550	826	1618	916	5.16		
2018-02-07_1349_left/003555	1557	828	1622	925	5.16		
2018-02-07_1349_left/003556	1562	827	1631	926	5.16		
2018-02-07_1349_left/003557	1571	842	1639	931	5.16		
2018-02-07_1349_left/003558	1573	834	1643	923	5.16		
2018-02-07_1349_left/003559	1582	838	1651	932	5.16		
2018-02-07_1349_left/003560	1589	840	1658	932	5.16		
2018-02-07_1349_left/003561	1587	830	1661	924	5.16		
2018-02-07_1349_left/003562	1599	836	1673	935	5.16		
2018-02-07_1349_left/003563	1599	824	1673	930	5.16		
2018-02-07_1349_left/003564	1606	837	1682	934	5.16		
2018-02-07_1349_left/003565	1612	829	1686	929	5.16		
2018-02-07_1349_left/003566	1617	827	1692	928	5.16		
2018-02-07_1349_left/003567	1620	833	1695	932	5.16		
2018-02-07_1349_left/003568	1626	819	1706	925	5.16		
2018-02-07_1349_left/003569	1633	826	1708	927	5.16		
2018-02-07_1349_left/003570	1636	817	1717	927	5.16		
2018-02-07_1349_left/003571	1643	819	1724	926	5.16		
2018-02-07_1349_left/003572	1647	817	1729	926	5.16		
2018-02-07_1349_left/003573	1653	813	1733	925	5.16		
2018-02-07_1349_left/003574	1656	812	1740	923	5.16		
2018-02-07_1349_left/003575	1667	810	1749	921	5.16		
2018-02-07_1349_left/003576	1680	792	1754	907	5.16		
2018-02-07_1349_left/003577	1684	798	1764	911	5.16		
2018-02-07_1349_left/003578	1685	793	1769	911	5.16		
2018-02-07_1349_left/003579	1692	784	1778	901	5.16		
2018-02-07_1349_left/003581	1705	778	1788	899	5.16		
2018-02-07_1349_left/003582	1715	781	1796	894	5.16		
2018-02-07_1349_left/003583	1722	775	1806	887	5.16		
2018-02-07_1349_left/003584	1728	765	1814	881	5.16		
2018-02-07_1349_left/003585	1733	767	1821	885	5.16		
2018-02-07_1349_left/003586	1741	754	1829	882	5.16		
2018-02-07_1349_left/003587	1747	750	1834	875	5.16		
2018-02-07_1349_left/003588	1755	756	1845	887	5.16		
2018-02-07_1349_left/003589	1764	752	1850	871	5.16		
2018-02-07_1349_left/003590	1771	765	1861	894	5.16		
2018-02-07_1349_left/003591	1779	750	1866	878	5.16		
2018-02-07_1349_left/003592	1783	747	1877	885	5.16		
2018-02-07_1349_left/003593	1797	765	1887	891	5.16		
2018-02-07_1349_left/003594	1807	750	1899	874	7.12		
2018-02-07_1349_left/003595	1817	756	1909	888	5.16		
2018-02-07_1349_left/003596	1825	743	1921	871	5.16		
2018-02-07_1349_left/003597	1832	753	1927	892	5.16		
2018-02-07_1349_left/003598	1846	743	1938	892	5.16		
2018-02-07_1349_left/003599	1852	733	1948	873	5.16		
2018-02-07_1349_left/003600	1863	746	1958	885	5.16		
2018-02-07_1349_left/003601	1869	732	1969	874	5.16		
2018-02-07_1349_left/003602	1882	740	1983	882	5.16		
2018-02-07_1349_left/003603	1890	723	1997	870	5.16		
2018-02-07_1349_left/003604	1902	728	2003	875	5.16		
2018-02-07_1349_left/003605	1911	727	2020	868	5.16		
2018-02-07_1349_left/003606	1920	722	2024	863	5.16		
2018-02-07_1349_left/003607	1928	718	2035	869	5.16		
2018-02-07_1349_left/003608	1941	718	2049	868	5.16		
2018-02-07_1349_left/003609	1949	723	2057	880	5.16		
2018-02-07_1349_left/003610	1961	723	2074	877	5.16		
2018-02-07_1349_left/003611	1971	720	2082	883	5.16		
2018-02-07_1349_left/003612	1983	726	2097	880	5.16		
2018-02-07_1349_left/003613	1993	723	2103	886	5.16		
2018-02-07_1349_left/003614	2005	721	2123	882	7.12		
2018-02-07_1349_left/003615	2020	713	2138	878	5.16		
2018-02-07_1349_left/003616	2032	726	2150	881	5.16		
2018-02-07_1349_left/003617	2047	714	2165	882	5.16		
2018-02-07_1349_left/003622	2108	679	2256	864	5.16		
2018-02-07_1349_left/003623	2126	676	2264	863	5.16		
2018-02-07_1349_left/003624	2143	663	2286	867	5.16		
2018-02-07_1349_left/003625	2162	661	2301	860	5.16		
2018-02-07_1349_left/003626	2178	663	2330	839	5.17		
2018-02-07_1349_left/003627	2187	645	2346	857	5.16		
2018-02-07_1349_left/003628	2218	645	2361	860	5.16		
2018-02-07_1349_left/003629	2235	637	2389	856	5.16		
2018-02-07_1349_left/003632	2285	614	2445	874	5.16		
2018-02-07_1349_left/003634	2341	622	2450	848	5.16		
2018-02-07_1349_left/003635	2366	619	2448	843	5.16		
2018-02-07_1349_left/003636	2396	618	2446	846	5.16		
2018-02-07_1349_left/003677	1248	974	1279	999	5.2		
2018-02-07_1349_left/003694	1264	953	1300	980	3.1		
2018-02-07_1349_left/003731	327	892	349	913	5.2		
2018-02-07_1349_left/003804	619	863	642	886	8.6.4		
2018-02-07_1349_left/003813	620	888	642	914	8.6.4		
2018-02-07_1349_left/003820	385	530	479	608	3.20		
2018-02-07_1349_left/003823	370	526	466	606	3.20		
2018-02-07_1349_left/003823	622	908	641	931	8.6.4		
2018-02-07_1349_left/003830	339	505	441	592	3.20		
2018-02-07_1349_left/003831	343	509	432	591	3.20		
2018-02-07_1349_left/003832	338	493	430	580	3.20		
2018-02-07_1349_left/003833	336	482	428	568	3.20		
2018-02-07_1349_left/003834	332	469	430	561	3.20		
2018-02-07_1349_left/003836	336	449	424	541	1.20.2		
2018-02-07_1349_left/003840	649	886	671	913	5.32		
2018-02-07_1349_left/003841	319	431	422	514	3.13		
2018-02-07_1349_left/003842	315	424	419	515	3.13		
2018-02-07_1349_left/003843	658	887	680	915	5.32		
2018-02-07_1349_left/003843	315	422	420	516	3.13		
2018-02-07_1349_left/003844	658	879	684	910	5.32		
2018-02-07_1349_left/003845	662	878	686	903	5.32		
2018-02-07_1349_left/003846	664	882	687	906	5.32		
2018-02-07_1349_left/003847	668	876	694	902	5.32		
2018-02-07_1349_left/003847	305	397	414	499	3.13		
2018-02-07_1349_left/003851	684	874	708	900	5.32		
2018-02-07_1349_left/003852	689	866	711	891	5.32		
2018-02-07_1349_left/003853	418	892	438	910	8.4.1		
2018-02-07_1349_left/003858	700	886	717	911	3.1		
2018-02-07_1349_left/003860	699	886	718	910	4.2.3		
2018-02-07_1349_left/003868	703	880	725	910	8.6.4		
2018-02-07_1349_left/003879	707	883	730	909	5.32		
2018-02-07_1349_left/003891	1571	1061	1595	1088	1.22		
2018-02-07_1349_left/003893	1574	1058	1599	1087	5.2		
2018-02-07_1349_left/003894	457	911	476	932	3.24		
2018-02-07_1349_left/003897	716	879	738	909	8.6.4		
2018-02-07_1349_left/003898	1585	1061	1612	1086	5.2		
2018-02-07_1349_left/003900	105	203	234	349	3.27		
2018-02-07_1349_left/003904	72	178	225	329	3.27		
2018-02-07_1349_left/003905	72	172	220	326	5.2		
2018-02-07_1349_left/003906	1603	1054	1624	1078	5.2		
2018-02-07_1349_left/003909	1660	0	1891	123	5.15.7		
2018-02-07_1349_left/003910	59	156	202	305	5.2		
2018-02-07_1349_left/003911	57	153	193	302	5.2		
2018-02-07_1349_left/003912	53	153	193	301	5.2		
2018-02-07_1349_left/003912	463	906	482	927	5.2		
2018-02-07_1349_left/003914	33	137	192	300	3.27		
2018-02-07_1349_left/003916	30	134	189	303	3.27		
2018-02-07_1349_left/003917	30	131	186	301	5.2		
2018-02-07_1349_left/003918	28	128	187	299	5.2		
2018-02-07_1349_left/003918	1620	1056	1643	1080	3.32		
2018-02-07_1349_left/003918	467	909	485	929	4.2.1		
2018-02-07_1349_left/003919	467	909	485	929	6.6		
2018-02-07_1349_left/003919	25	126	184	299	5.2		
2018-02-07_1349_left/003920	24	122	182	300	5.2		
2018-02-07_1349_left/003920	467	908	484	928	5.19.1		
2018-02-07_1349_left/003921	466	906	485	926	5.19.2		
2018-02-07_1349_left/003921	21	122	182	297	3.27		
2018-02-07_1349_left/003922	467	909	485	928	5.19.1		
2018-02-07_1349_left/003922	19	125	180	296	3.27		
2018-02-07_1349_left/003923	467	909	485	929	5.2		
2018-02-07_1349_left/003923	17	130	179	293	3.27		
2018-02-07_1349_left/003924	17	129	178	293	3.27		
2018-02-07_1349_left/003924	467	909	485	928	5.19.2		
2018-02-07_1349_left/003935	17	135	177	297	3.27		
2018-02-07_1349_left/003936	17	133	178	300	3.27		
2018-02-07_1349_left/003944	17	135	177	297	3.27		
2018-02-07_1349_left/003996	469	924	487	943	5.19.2		
2018-02-07_1349_left/004000	468	925	487	944	8.1.1		
2018-02-07_1349_left/004001	468	925	488	944	8.1.1		
2018-02-07_1349_left/004002	468	926	487	945	8.1.1		
2018-02-07_1349_left/004003	469	927	488	946	5.20		
2018-02-07_1349_left/004004	468	926	488	945	4.2.2		
2018-02-07_1349_left/004005	469	926	488	945	4.2.2		
2018-02-07_1349_left/004005	1625	1069	1650	1098	5.19.2		
2018-02-07_1349_left/004011	19	138	164	301	3.27		
2018-02-07_1349_left/004012	18	136	163	299	3.27		
2018-02-07_1349_left/004013	18	133	164	300	3.27		
2018-02-07_1349_left/004014	19	134	162	298	5.2		
2018-02-07_1349_left/004015	16	130	163	296	3.27		
2018-02-07_1349_left/004016	17	127	160	294	5.2		
2018-02-07_1349_left/004017	7	123	164	295	5.2		
2018-02-07_1349_left/004018	7	122	163	295	5.2		
2018-02-07_1349_left/004019	5	114	163	293	5.2		
2018-02-07_1349_left/004020	5	119	159	294	5.2		
2018-02-07_1349_left/004021	13	124	151	281	3.27		
2018-02-07_1349_left/004022	11	122	151	280	3.27		
2018-02-07_1349_left/004023	8	121	150	280	3.27		
2018-02-07_1349_left/004023	468	924	486	942	5.19.1		
2018-02-07_1349_left/004024	8	121	148	277	3.27		
2018-02-07_1349_left/004025	8	118	147	276	3.27		
2018-02-07_1349_left/004025	468	924	486	943	4.2.1		
2018-02-07_1349_left/004026	8	118	146	277	3.27		
2018-02-07_1349_left/004026	469	925	487	943	5.19.2		
2018-02-07_1349_left/004027	6	118	145	275	3.27		
2018-02-07_1349_left/004028	4	120	145	279	5.2		
2018-02-07_1349_left/004029	3	120	144	280	5.2		
2018-02-07_1349_left/004029	467	927	485	945	5.19.2		
2018-02-07_1349_left/004030	2	117	143	284	5.2		
2018-02-07_1349_left/004031	0	118	143	282	5.2		
2018-02-07_1349_left/004031	467	927	484	947	5.19.1		
2018-02-07_1349_left/004032	0	114	142	281	5.2		
2018-02-07_1349_left/004032	467	928	484	947	5.19.1		
2018-02-07_1349_left/004033	0	111	142	282	5.2		
2018-02-07_1349_left/004033	467	929	485	949	5.2		
2018-02-07_1349_left/004034	0	112	139	281	5.2		
2018-02-07_1349_left/004035	0	107	138	282	5.2		
2018-02-07_1349_left/004038	711	894	737	928	5.32		
2018-02-07_1349_left/004049	704	900	729	930	5.32		
2018-02-07_1349_left/004050	455	932	474	951	5.19.2		
2018-02-07_1349_left/004051	455	931	473	950	5.19.2		
2018-02-07_1349_left/004052	455	931	473	949	5.19.2		
2018-02-07_1349_left/004054	0	71	68	240	5.2		
2018-02-07_1349_left/004054	454	930	473	949	5.19.2		
2018-02-07_1349_left/004055	0	62	63	236	5.2		
2018-02-07_1349_left/004057	703	901	726	930	8.13		
2018-02-07_1349_left/004057	0	44	46	242	5.2		
2018-02-07_1349_left/004058	0	41	45	237	5.2		
2018-02-07_1349_left/004058	702	898	725	929	5.32		
2018-02-07_1349_left/004082	448	925	466	944	5.19.1		
2018-02-07_1349_left/004094	449	926	467	944	5.19.2		
2018-02-07_1349_left/004100	449	925	466	944	5.19.2		
2018-02-07_1349_left/004140	448	936	467	955	8.1.1		
2018-02-07_1349_left/004143	449	939	468	958	5.2		
2018-02-07_1349_left/004155	685	906	707	936	5.32		
2018-02-07_1349_left/004156	685	905	708	937	8.6.4		
2018-02-07_1349_left/004158	687	905	709	935	8.6.4		
2018-02-07_1349_left/004163	693	903	715	937	5.32		
2018-02-07_1349_left/004170	1738	1117	1763	1146	3.32		
2018-02-07_1349_left/004170	705	906	730	939	8.4.3		
2018-02-07_1349_left/004198	500	952	518	972	5.19.2		
2018-02-07_1349_left/004199	502	952	520	973	5.2		
2018-02-07_1349_left/004200	502	954	520	975	4.2.1		
2018-02-07_1349_left/004213	519	971	536	992	5.19.1		
2018-02-07_1349_left/004225	548	1011	566	1030	8.1.1		
2018-02-07_1349_left/004226	548	1008	566	1028	5.2		
2018-02-07_1349_left/004227	548	1005	566	1024	4.2.3		
2018-02-07_1349_left/004244	573	980	589	999	4.2.1		
2018-02-07_1349_left/004245	573	980	590	999	5.19.2		
2018-02-07_1349_left/004251	595	982	612	1000	5.19.1		
2018-02-07_1349_left/004252	598	985	617	1005	5.19.1		
2018-02-07_1349_left/004256	611	986	631	1006	5.19.2		
2018-02-07_1349_left/004267	666	997	685	1017	5.19.2		
2018-02-07_1349_left/004268	670	999	688	1018	5.2		
2018-02-07_1349_left/004273	703	999	720	1020	5.2		
2018-02-07_1349_left/004276	726	994	743	1015	5.19.1		
2018-02-07_1349_left/004277	731	996	749	1016	5.19.1		
2018-02-07_1349_left/004279	750	995	767	1016	5.19.1		
2018-02-07_1349_left/004283	782	999	801	1020	4.2.1		
2018-02-07_1349_left/004285	802	995	820	1015	5.19.2		
2018-02-07_1349_left/004287	819	992	838	1013	5.19.2		
2018-02-07_1349_left/004293	872	992	890	1014	5.2		
2018-02-07_1349_left/004298	918	996	936	1016	5.19.2		
2018-02-07_1349_left/004301	949	1007	966	1027	5.19.1		
2018-02-07_1349_left/004304	977	1006	995	1027	5.19.1		
2018-02-07_1349_left/004305	986	1004	1001	1024	5.19.1		
2018-02-07_1349_left/004306	995	1008	1013	1027	8.22.1		
2018-02-07_1349_left/004307	1006	1006	1023	1026	5.19.2		
2018-02-07_1349_left/004310	1038	998	1054	1019	5.19.1		
2018-02-07_1349_left/004311	1049	1003	1065	1023	5.2		
2018-02-07_1349_left/004312	1057	1001	1075	1022	5.19.1		
2018-02-07_1349_left/004316	1094	1000	1111	1021	5.19.1		
2018-02-07_1349_left/004317	1102	998	1121	1019	5.19.2		
2018-02-07_1349_left/004320	1128	994	1146	1016	5.19.1		
2018-02-07_1349_left/004322	1149	993	1168	1014	4.2.1		
2018-02-07_1349_left/004325	1173	986	1190	1005	5.19.1		
2018-02-07_1349_left/004327	1187	982	1205	1004	5.19.1		
2018-02-07_1349_left/004328	1197	979	1214	999	5.19.2		
2018-02-07_1349_left/004328	2277	1018	2297	1046	1.17		
2018-02-07_1349_left/004330	1211	976	1229	998	5.19.1		
2018-02-07_1349_left/004332	1226	980	1243	1001	5.19.2		
2018-02-07_1349_left/004341	1291	968	1308	988	5.19.2		
2018-02-07_1349_left/004343	1304	969	1322	989	5.19.2		
2018-02-07_1349_left/004346	1325	963	1343	983	5.19.1		
2018-02-07_1349_left/004347	1329	968	1349	990	5.19.2		
2018-02-07_1349_left/004349	1338	977	1355	997	5.19.1		
2018-02-07_1349_left/004350	1341	978	1358	998	5.19.1		
2018-02-07_1349_left/004351	1346	975	1364	995	5.2		
2018-02-07_1349_left/004352	1349	976	1368	996	5.19.2		
2018-02-07_1349_left/004353	1353	976	1371	995	5.19.2		
2018-02-07_1349_left/004358	1368	982	1387	999	5.19.1		
2018-02-07_1349_left/004359	1371	979	1390	997	5.19.1		
2018-02-07_1349_left/004360	1370	976	1389	996	5.19.2		
2018-02-07_1349_left/004361	1373	973	1393	992	5.19.2		
2018-02-07_1349_left/004366	1386	982	1402	1002	5.19.1		
2018-02-07_1349_left/004367	1388	984	1405	1003	5.19.1		
2018-02-07_1349_left/004368	1395	982	1413	1002	5.19.2		
2018-02-07_1349_left/004369	1396	986	1414	1006	5.2		
2018-02-07_1349_left/004372	1410	992	1427	1012	5.20		
2018-02-07_1349_left/004373	1418	996	1435	1014	5.19.1		
2018-02-07_1349_left/004374	1418	993	1438	1013	5.19.1		
2018-02-07_1349_left/004378	1435	998	1453	1018	5.19.1		
2018-02-07_1349_left/004379	1435	998	1454	1018	5.19.1		
2018-02-07_1349_left/004380	1439	998	1459	1019	5.19.2		
2018-02-07_1349_left/004381	1444	997	1464	1018	5.19.1		
2018-02-07_1349_left/004382	1449	996	1468	1018	5.19.2		
2018-02-07_1349_left/004383	1455	996	1473	1017	5.19.2		
2018-02-07_1349_left/004385	1462	981	1482	1001	5.2		
2018-02-07_1349_left/004386	1469	974	1489	994	5.19.2		
2018-02-07_1349_left/004391	1486	961	1503	980	5.19.1		
2018-02-07_1349_left/004392	1485	970	1503	990	5.19.1		
2018-02-07_1349_left/004394	1491	970	1510	989	5.19.1		
2018-02-07_1349_left/004397	1504	973	1521	994	5.19.1		
2018-02-07_1349_left/004398	1506	972	1525	992	5.19.1		
2018-02-07_1349_left/004399	1507	977	1526	997	5.19.1		
2018-02-07_1349_left/004400	1512	970	1531	991	5.19.1		
2018-02-07_1349_left/004401	1512	976	1530	998	5.19.1		
2018-02-07_1349_left/004402	1513	972	1534	993	8.1.1		
2018-02-07_1349_left/004403	1512	970	1531	991	5.19.1		
2018-02-07_1349_left/004404	1514	976	1533	998	5.19.1		
2018-02-07_1349_left/004405	1515	981	1534	1002	5.2		
2018-02-07_1349_left/004407	2405	1054	2424	1079	5.15.2		
2018-02-07_1349_left/004408	1526	994	1543	1015	5.19.1		
2018-02-07_1349_left/004410	1534	987	1553	1008	5.19.1		
2018-02-07_1349_left/004411	1534	984	1555	1007	5.19.1		
2018-02-07_1349_left/004412	1537	984	1557	1006	5.19.1		
2018-02-07_1349_left/004413	1537	982	1557	1003	5.19.2		
2018-02-07_1349_left/004414	1541	983	1561	1005	5.19.2		
2018-02-07_1349_left/004415	1538	985	1560	1006	5.19.1		
2018-02-07_1349_left/004416	1538	980	1557	1002	5.19.1		
2018-02-07_1349_left/004417	1541	982	1560	1005	5.19.2		
2018-02-07_1349_left/004420	1548	975	1566	997	5.19.2		
2018-02-07_1349_left/004421	1551	974	1571	996	5.19.1		
2018-02-07_1349_left/004422	1555	977	1576	1000	5.19.1		
2018-02-07_1349_left/004423	1555	980	1575	1003	5.2		
2018-02-07_1349_left/004424	1554	993	1574	1016	5.2		
2018-02-07_1349_left/004425	1553	995	1574	1019	5.19.1		
2018-02-07_1349_left/004426	2389	1122	2415	1146	3.24		
2018-02-07_1349_left/004427	1551	1001	1573	1026	8.1.1		
2018-02-07_1349_left/004428	1553	1000	1574	1026	8.1.1		
2018-02-07_1349_left/004429	1556	1001	1577	1025	5.19.2		
2018-02-07_1349_left/004434	1569	985	1589	1006	5.19.2		
2018-02-07_1349_left/004435	1566	981	1585	1004	5.19.1		
2018-02-07_1349_left/004436	1575	984	1595	1007	5.19.1		
2018-02-07_1349_left/004437	1574	980	1595	1003	5.19.2		
2018-02-07_1349_left/004437	2135	807	2224	935	5.32		
2018-02-07_1349_left/004438	2153	796	2235	918	5.32		
2018-02-07_1349_left/004438	1579	975	1600	997	5.19.1		
2018-02-07_1349_left/004439	1581	983	1602	1007	5.19.1		
2018-02-07_1349_left/004439	2163	800	2245	929	5.32		
2018-02-07_1349_left/004440	1582	979	1603	1003	5.19.1		
2018-02-07_1349_left/004443	1597	987	1617	1011	5.19.2		
2018-02-07_1349_left/004445	1606	979	1627	1001	5.19.2		
2018-02-07_1349_left/004446	1607	971	1629	994	5.19.1		
2018-02-07_1349_left/004448	1620	962	1640	986	1.23		
2018-02-07_1349_left/004448	2288	755	2380	886	5.32		
2018-02-07_1349_left/004449	1621	953	1642	977	5.19.1		
2018-02-07_1349_left/004450	1624	946	1645	968	5.19.2		
2018-02-07_1349_left/004450	2317	737	2412	862	5.32		
2018-02-07_1349_left/004452	1625	938	1645	962	5.19.1		
2018-02-07_1349_left/004453	1627	930	1647	952	5.19.1		
2018-02-07_1349_left/004454	1625	931	1646	955	5.19.1		
2018-02-07_1349_left/004455	1625	938	1645	961	5.19.1		
2018-02-07_1349_left/004456	1630	946	1649	967	5.19.1		
2018-02-07_1349_left/004457	1629	939	1648	963	5.2		
2018-02-07_1349_left/004459	1634	945	1654	967	5.19.2		
2018-02-07_1349_left/004460	1633	949	1655	970	5.19.1		
2018-02-07_1349_left/004461	1636	936	1655	957	5.19.1		
2018-02-07_1349_left/004462	1641	928	1660	950	5.19.1		
2018-02-07_1349_left/004463	1643	935	1663	958	5.19.1		
2018-02-07_1349_left/004464	1643	927	1663	949	5.19.1		
2018-02-07_1349_left/004465	1647	926	1668	948	5.19.2		
2018-02-07_1349_left/004467	1645	932	1665	956	5.19.2		
2018-02-07_1349_left/004468	1642	949	1663	971	5.19.1		
2018-02-07_1349_left/004469	1646	939	1665	963	5.19.1		
2018-02-07_1349_left/004470	1647	948	1668	972	5.19.1		
2018-02-07_1349_left/004471	1647	954	1668	978	5.19.1		
2018-02-07_1349_left/004472	1647	963	1666	987	5.19.2		
2018-02-07_1349_left/004473	1648	956	1669	980	5.19.2		
2018-02-07_1349_left/004474	1647	954	1669	979	5.19.1		
2018-02-07_1349_left/004475	1648	963	1667	986	5.19.1		
2018-02-07_1349_left/004476	1649	956	1670	980	5.19.2		
2018-02-07_1349_left/004477	1645	950	1665	974	5.19.1		
2018-02-07_1349_left/004478	1646	946	1665	969	5.19.1		
2018-02-07_1349_left/004479	1642	948	1661	971	5.19.1		
2018-02-07_1349_left/004480	1634	954	1657	977	5.19.1		
2018-02-07_1349_left/004481	1634	952	1658	974	5.19.1		
2018-02-07_1349_left/004482	1639	956	1660	980	5.19.1		
2018-02-07_1349_left/004483	1636	971	1657	993	5.19.1		
2018-02-07_1349_left/004483	1851	929	1876	952	8.3.1		
2018-02-07_1349_left/004484	1639	976	1660	998	5.19.1		
