frame	xtl	ytl	xbr	ybr	class	score
2018-02-16_1515_left/002994	994.3662714958191	851.1827392578125	1041.5892133712769	897.4830322265625	4.2	0.9964235424995422
2018-02-16_1515_left/003385	1069.7433314323425	935.5475463867188	1107.3429279327393	979.9589233398438	5.19	0.9944815635681152
2018-02-16_1515_left/003385	210.16787767410278	893.4620361328125	262.35912895202637	1065.218017578125	8.22	0.9885226488113403
2018-02-16_1515_left/003385	202.15551209449768	815.5391845703125	269.29083251953125	882.9505615234375	4.2	0.9083130359649658
2018-02-16_1515_left/002424	1433.1456899642944	928.5725708007812	1478.4765157699585	974.4065551757812	2.1	0.9865661263465881
2018-02-16_1515_left/003619	1330.7831954956055	947.66845703125	1352.9795007705688	975.337158203125	5.19	0.9864175319671631
2018-02-16_1515_left/002915	2121.509262084961	989.2925415039062	2143.965874671936	1081.576416015625	8.22	0.9333153963088989
2018-02-16_1515_left/003515	1941.4246072769165	899.1690673828125	2043.5586032867432	1007.5411376953125	2.1	0.9982606768608093
2018-02-16_1515_left/003515	835.7590856552124	935.8510131835938	869.3699541091919	999.6143188476562	4.1	0.9743675589561462
2018-02-16_1515_left/002665	1539.2506856918335	949.2225952148438	1583.551809310913	994.6296997070312	5.19	0.9864597320556641
2018-02-16_1515_left/002665	998.763261795044	961.91455078125	1037.8483901023865	1004.32373046875	5.19	0.9832720160484314
2018-02-16_1515_left/002304	1503.5894594192505	846.067626953125	1532.008918762207	877.966796875	2.1	0.9198164939880371
2018-02-16_1515_left/001812	1464.6208419799805	925.3850708007812	1501.9934720993042	953.0886840820312	2.4	0.9623827338218689
2018-02-16_1515_left/003635	1730.750925064087	952.7020874023438	1753.8356895446777	982.6404418945312	5.19	0.9256693124771118
2018-02-16_1515_left/003140	2196.483166694641	805.6258544921875	2335.901078224182	951.8223876953125	4.1	0.9998286962509155
2018-02-16_1515_left/003140	2167.433804512024	537.8485717773438	2367.2878074645996	779.0519409179688	2.1	0.9427257776260376
2018-02-16_1515_left/003652	208.1853507757187	827.6544189453125	270.9383268356323	880.2388916015625	4.2	0.996553897857666
2018-02-16_1515_left/003652	214.90648484230042	892.8131103515625	266.30979216098785	1052.511962890625	8.22	0.9880625009536743
2018-02-16_1515_left/003652	2208.265866279602	956.73486328125	2238.5003271102905	991.2269287109375	5.19	0.9726186394691467
2018-02-16_1515_left/000993	733.2873759269714	965.440673828125	772.7485198974609	1003.71484375	5.19	0.9854161143302917
2018-02-16_1515_left/001726	1385.934639930725	932.180419921875	1418.123740196228	957.887451171875	2.4	0.9861516356468201
2018-02-16_1515_left/001726	1391.1696767807007	975.3894653320312	1418.205159187317	1004.6314086914062	5.19	0.9300307035446167
2018-02-16_1515_left/002957	1784.6586141586304	947.3125610351562	1812.1435060501099	1048.6993408203125	8.22	0.9921402335166931
2018-02-16_1515_left/002957	1777.4633932113647	901.6271362304688	1822.1023035049438	943.1836547851562	4.2	0.9803998470306396
2018-02-16_1515_left/002236	332.53204894065857	880.2527465820312	400.4640498161316	984.7122192382812	5.19	0.999605119228363
2018-02-16_1515_left/002236	1040.3229146003723	943.2243041992188	1112.4825382232666	1021.8134155273438	5.19	0.9993915557861328
2018-02-16_1515_left/003033	477.58683943748474	798.9547119140625	545.2284750938416	863.315673828125	4.2	0.9983397722244263
2018-02-16_1515_left/003033	488.87489676475525	871.8372192382812	533.5912499427795	1047.254150390625	8.22	0.9943139553070068
2018-02-16_1515_left/003033	2233.1150007247925	805.14697265625	2344.0143785476685	900.4835205078125	2.4	0.9935646653175354
2018-02-16_1515_left/002676	1571.960838317871	934.664306640625	1629.1791286468506	987.0679931640625	5.19	0.9965522289276123
2018-02-16_1515_left/002676	976.188241481781	951.843994140625	1018.0676608085632	1000.674072265625	5.19	0.9397535920143127
2018-02-16_1515_left/002405	1432.3313541412354	915.820068359375	1470.4443426132202	957.1051025390625	2.1	0.9896523356437683
2018-02-16_1515_left/003119	1505.6901569366455	851.6764526367188	1601.5947246551514	960.9633178710938	4.1	0.9998563528060913
2018-02-16_1515_left/003119	1480.510823249817	679.978271484375	1619.608603477478	838.5772705078125	2.1	0.9992789626121521
2018-02-16_1515_left/003463	1393.6941032409668	668.0254516601562	1551.9718923568726	827.8233032226562	2.1	0.999320387840271
2018-02-16_1515_left/003463	686.2230405807495	948.601806640625	760.2806167602539	1022.6422119140625	2.1	0.9983744621276855
2018-02-16_1515_left/003463	2024.1960582733154	607.7880859375	2153.5353784561157	743.973388671875	4.2	0.9927369356155396
2018-02-16_1515_left/003463	2036.756323814392	757.0745239257812	2134.438539505005	1122.6201171875	8.22	0.9904502034187317
2018-02-16_1515_left/003463	1413.136462211609	833.7763061523438	1523.98783493042	945.5813598632812	4.1	0.9778729677200317
2018-02-16_1515_left/001114	1159.417887210846	985.1290893554688	1204.2669839859009	1028.3216552734375	5.19	0.9983953833580017
2018-02-16_1515_left/002072	2012.5820331573486	826.378173828125	2092.60800075531	901.9251708984375	5.19	0.99979168176651
2018-02-16_1515_left/002072	925.4402804374695	875.6880493164062	976.3793134689331	926.6870727539062	5.19	0.9992133378982544
2018-02-16_1515_left/002072	475.86704564094543	794.3233642578125	519.4699795246124	860.654541015625	5.19	0.9900997281074524
2018-02-16_1515_left/002072	1138.9881405830383	919.6806640625	1160.622465133667	955.8155517578125	5.19	0.9859424233436584
2018-02-16_1515_left/002072	472.41082406044006	875.3368530273438	517.926775932312	939.0186157226562	3.1	0.935024619102478
2018-02-16_1515_left/002072	1406.5476522445679	929.2887573242188	1432.826434135437	963.0748901367188	5.19	0.9198537468910217
2018-02-16_1515_left/003085	1250.6653032302856	810.06494140625	1318.0431661605835	1070.15869140625	8.22	0.9966377019882202
2018-02-16_1515_left/003085	1229.6932010650635	692.2709350585938	1333.0108366012573	794.0286254882812	4.2	0.9964832067489624
2018-02-16_1515_left/003085	666.8722414970398	884.1642456054688	738.568666934967	968.3571166992188	4.1	0.9956045150756836
2018-02-16_1515_left/003085	649.7557225227356	754.9497680664062	751.7420554161072	869.7412719726562	2.1	0.9948295950889587
2018-02-16_1515_left/001748	1421.5215969085693	964.2301635742188	1448.3849029541016	991.2998657226562	5.19	0.9662796258926392
2018-02-16_1515_left/001748	1414.6796293258667	919.112548828125	1442.5917520523071	948.4515380859375	2.4	0.9627642035484314
2018-02-16_1515_left/002747	2340.0203247070312	740.8837890625	2448.0	908.593017578125	5.19	0.9998691082000732
2018-02-16_1515_left/002747	616.8249506950378	846.3973388671875	722.9051413536072	952.0716552734375	5.19	0.9996591806411743
2018-02-16_1515_left/002747	1679.5348777770996	986.3102416992188	1714.4723796844482	1021.5966186523438	2.1	0.9971932768821716
2018-02-16_1515_left/002747	1494.3357095718384	938.1165161132812	1535.4394598007202	973.0570678710938	2.4	0.9107498526573181
2018-02-16_1515_left/002721	1830.9607772827148	860.8601684570312	1920.694281578064	956.3751831054688	5.19	0.9989659786224365
2018-02-16_1515_left/002721	809.3011236190796	906.6177978515625	872.6260571479797	973.1368408203125	5.19	0.9983388185501099
2018-02-16_1515_left/001854	1541.8432531356812	866.8967895507812	1588.555721282959	906.3369750976562	2.4	0.9321503043174744
2018-02-16_1515_left/003640	1869.9819231033325	952.7284545898438	1898.9724826812744	984.4338989257812	5.19	0.9874853491783142
2018-02-16_1515_left/001853	1543.4096202850342	872.1103515625	1584.9166717529297	907.3768310546875	2.4	0.9403717517852783
2018-02-16_1515_left/002422	1434.0952863693237	930.7607421875	1477.0000305175781	974.9813232421875	2.1	0.9943894743919373
2018-02-16_1515_left/001107	504.3357503414154	885.5276489257812	547.9931094646454	953.2258911132812	5.19	0.9981520771980286
2018-02-16_1515_left/001107	1083.9981479644775	983.7817993164062	1127.116361618042	1025.2427978515625	5.19	0.9746821522712708
2018-02-16_1515_left/002948	1925.5617656707764	964.7005615234375	1954.2571449279785	1073.7442626953125	8.22	0.9954533576965332
2018-02-16_1515_left/002948	1921.0812406539917	928.5656127929688	1957.799162864685	965.4751586914062	4.2	0.9025293588638306
2018-02-16_1515_left/002231	425.06367444992065	898.2518310546875	484.3126244544983	991.3115234375	5.19	0.9993707537651062
2018-02-16_1515_left/002231	1075.911841392517	955.4848022460938	1140.2517399787903	1026.5860595703125	5.19	0.9982826709747314
2018-02-16_1515_left/002231	1076.1016001701355	780.9237670898438	1154.5180835723877	857.3930053710938	2.4	0.9576876163482666
2018-02-16_1515_left/002911	2120.3874893188477	980.9196166992188	2145.700916290283	1074.665283203125	8.22	0.9502423405647278
2018-02-16_1515_left/002911	2115.222490310669	947.8316040039062	2151.005699157715	984.4179077148438	4.2	0.9174561500549316
2018-02-16_1515_left/002462	1496.8448152542114	883.5364379882812	1559.934757232666	950.2667846679688	2.1	0.9975761771202087
2018-02-16_1515_left/002107	195.40280628204346	724.2117919921875	262.93805372714996	811.0050048828125	5.19	0.9997885823249817
2018-02-16_1515_left/002107	2259.4445600509644	759.6947631835938	2374.0584239959717	869.9425659179688	5.19	0.9995579123497009
2018-02-16_1515_left/002107	807.3049721717834	838.1349487304688	871.7181916236877	906.5590209960938	5.19	0.9995519518852234
2018-02-16_1515_left/002107	1089.0210285186768	904.0189819335938	1110.8429961204529	946.0796508789062	5.19	0.9889689683914185
2018-02-16_1515_left/002107	361.51972675323486	858.03125	391.4751670360565	908.2451171875	5.19	0.965769350528717
2018-02-16_1515_left/002107	196.163227558136	831.6983642578125	261.23120963573456	920.9317626953125	3.1	0.9608920812606812
2018-02-16_1515_left/002107	1388.6249685287476	912.385498046875	1423.4968099594116	954.6832275390625	5.19	0.9507465362548828
2018-02-16_1515_left/003077	1010.1331758499146	716.2865600585938	1103.3016715049744	807.5173950195312	4.2	0.9980765581130981
2018-02-16_1515_left/003077	1029.7917766571045	814.6806030273438	1096.6125469207764	1063.48583984375	8.22	0.9944831728935242
2018-02-16_1515_left/003552	1680.8855867385864	805.9494018554688	1732.482756614685	904.2261352539062	2.4	0.9781198501586914
2018-02-16_1515_left/003552	27.247232884168625	970.5430908203125	61.453422993421555	997.98779296875	5.19	0.9587393403053284
2018-02-16_1515_left/003056	633.7485008239746	853.4349365234375	689.9744424819946	1052.6986083984375	8.22	0.9941796064376831
2018-02-16_1515_left/003056	620.2751898765564	759.5634155273438	703.6817965507507	837.6834106445312	4.2	0.980309247970581
2018-02-16_1515_left/003056	123.68008929491043	887.0274047851562	189.45770609378815	963.1954956054688	4.1	0.9603047966957092
2018-02-16_1515_left/003626	2158.9736709594727	947.9953002929688	2195.79256439209	985.4375610351562	5.19	0.9980630278587341
2018-02-16_1515_left/003626	1501.5357456207275	956.9844360351562	1524.056559562683	987.6329956054688	5.19	0.9378854632377625
2018-02-16_1515_left/003647	2063.7545986175537	955.8448486328125	2095.007088661194	989.5184326171875	5.19	0.9962663054466248
2018-02-16_1515_left/003647	107.2570179104805	828.19482421875	175.41137981414795	887.8037109375	4.2	0.9945526719093323
2018-02-16_1515_left/003647	115.65632432699203	896.6942749023438	170.07150506973267	1048.2227783203125	8.22	0.9930288195610046
2018-02-16_1515_left/003625	2132.3217916488647	948.8325805664062	2171.4663791656494	987.2334594726562	5.19	0.9988391995429993
2018-02-16_1515_left/003625	1480.861596107483	959.4348754882812	1503.4492378234863	986.1831665039062	5.19	0.9812712073326111
2018-02-16_1515_left/002135	686.1929097175598	771.6516723632812	763.6633715629578	852.3079223632812	5.19	0.9998025298118591
2018-02-16_1515_left/002135	189.4684306383133	805.5863647460938	230.0717021226883	862.7782592773438	5.19	0.9984672665596008
2018-02-16_1515_left/002135	1371.5014457702637	878.4149780273438	1408.882830619812	921.2284545898438	5.19	0.9804754853248596
2018-02-16_1515_left/001150	2050.7644758224487	926.0191040039062	2104.911898612976	979.4922485351562	5.19	0.9989217519760132
2018-02-16_1515_left/001150	1265.7475147247314	753.0859985351562	1328.3769578933716	862.1411743164062	5.19	0.9920027256011963
2018-02-16_1515_left/001012	696.2871136665344	945.3460693359375	740.4240860939026	990.5548095703125	5.19	0.9888741970062256
2018-02-16_1515_left/001984	67.74626380205154	897.9766235351562	103.76922458410263	936.4519653320312	5.19	0.9981940388679504
2018-02-16_1515_left/001984	2011.4119634628296	873.9625244140625	2104.8838834762573	970.4862060546875	5.19	0.9976366758346558
2018-02-16_1515_left/001984	1696.4331121444702	882.562255859375	1736.47243309021	921.42822265625	5.19	0.9956467747688293
2018-02-16_1515_left/001984	2005.2244119644165	654.8834228515625	2114.626293182373	758.04296875	2.4	0.9938414096832275
2018-02-16_1515_left/001984	2009.5920009613037	765.8031005859375	2107.036817550659	863.307861328125	4.1	0.9914007782936096
2018-02-16_1515_left/001984	1420.8509845733643	858.0488891601562	1452.7832794189453	886.3381958007812	2.4	0.9651676416397095
2018-02-16_1515_left/001984	1119.7600536346436	893.9112548828125	1149.032223701477	921.9473876953125	5.19	0.9292109608650208
2018-02-16_1515_left/002900	2118.8196630477905	993.0997314453125	2141.269271850586	1074.8685302734375	8.22	0.9427236914634705
2018-02-16_1515_left/003639	1844.3269157409668	950.565673828125	1870.2473373413086	980.8551025390625	5.19	0.9982395172119141
2018-02-16_1515_left/002450	1469.446741104126	896.9423828125	1526.4196071624756	954.687744140625	2.1	0.9985546469688416
2018-02-16_1515_left/002222	554.946590423584	904.9978637695312	605.3240439891815	988.8900756835938	5.19	0.9993601441383362
2018-02-16_1515_left/002222	1135.3713426589966	955.85498046875	1196.2062849998474	1023.4019775390625	5.19	0.9991057515144348
2018-02-16_1515_left/002222	1134.66286611557	795.3389892578125	1213.8496198654175	867.825439453125	2.4	0.901074230670929
2018-02-16_1515_left/001758	1410.4928255081177	979.1573486328125	1438.0645351409912	1006.4510498046875	5.19	0.983260452747345
2018-02-16_1515_left/001758	1405.0664978027344	932.3539428710938	1440.5565690994263	961.3723754882812	2.4	0.9797884821891785
2018-02-16_1515_left/001758	255.10795068740845	770.7581176757812	407.4619610309601	946.6381225585938	3.24	0.966033935546875
2018-02-16_1515_left/002924	2095.6089763641357	996.6433715820312	2120.634810447693	1092.656005859375	8.22	0.9854806065559387
2018-02-16_1515_left/002627	1451.5223064422607	969.04931640625	1482.5829219818115	997.7142333984375	5.19	0.9885745644569397
2018-02-16_1515_left/002680	1591.9030923843384	933.4817504882812	1643.648946762085	983.6554565429688	5.19	0.9990860223770142
2018-02-16_1515_left/002680	967.1879410743713	950.7958984375	1008.9809074401855	997.588134765625	5.19	0.9747626781463623
2018-02-16_1515_left/001769	1416.3714809417725	899.6444091796875	1458.4283294677734	934.16552734375	2.4	0.9814203381538391
2018-02-16_1515_left/001769	1425.0571947097778	944.7091064453125	1454.746527671814	977.054931640625	5.19	0.9314701557159424
2018-02-16_1515_left/002662	1532.4936389923096	956.2828369140625	1578.126940727234	1000.152587890625	5.19	0.9671451449394226
2018-02-16_1515_left/002662	1006.6802372932434	969.06591796875	1044.471197605133	1008.853759765625	5.19	0.9282625317573547
2018-02-16_1515_left/003593	524.6118149757385	960.2911376953125	551.2943358421326	989.4627685546875	5.19	0.9950190782546997
2018-02-16_1515_left/002315	1446.2471437454224	856.2916259765625	1478.1075038909912	887.2581787109375	2.1	0.9944347739219666
2018-02-16_1515_left/003141	2246.1545877456665	789.1295166015625	2388.941173553467	945.8070068359375	4.1	0.9997660517692566
2018-02-16_1515_left/003141	2212.6039810180664	526.2638549804688	2435.4770879745483	771.3637084960938	2.1	0.9582767486572266
2018-02-16_1515_left/002937	2035.5519647598267	991.7993774414062	2062.8181343078613	1086.70849609375	8.22	0.9943011999130249
2018-02-16_1515_left/002937	2029.5628538131714	947.6990966796875	2068.529866218567	988.203857421875	4.2	0.962493360042572
2018-02-16_1515_left/003586	327.6806151866913	960.457763671875	352.7482166290283	988.944580078125	5.19	0.9884756803512573
2018-02-16_1515_left/001723	1375.2655420303345	925.7438354492188	1406.351692199707	952.3328247070312	2.4	0.9533066749572754
2018-02-16_1515_left/002336	1426.2974481582642	864.1668701171875	1457.1677942276	896.6187744140625	2.1	0.993537962436676
2018-02-16_1515_left/003368	693.1701378822327	934.999267578125	726.6465482711792	977.267822265625	5.19	0.993255615234375
2018-02-16_1515_left/002940	2016.5012340545654	990.8087158203125	2043.350094795227	1084.7711181640625	8.22	0.9912938475608826
2018-02-16_1515_left/001106	1071.8792667388916	983.1111450195312	1114.1353583335876	1024.886962890625	5.19	0.9876375198364258
2018-02-16_1515_left/002653	1507.0166444778442	957.2578125	1548.1686916351318	998.22802734375	5.19	0.9437610507011414
2018-02-16_1515_left/001676	298.6400806903839	906.1075439453125	326.18304562568665	971.2784423828125	5.19	0.9707236886024475
2018-02-16_1515_left/001985	2024.2445011138916	862.515380859375	2116.138235092163	964.1749267578125	5.19	0.9984927177429199
2018-02-16_1515_left/001985	885.5724792480469	848.6575927734375	908.7677721977234	881.5703125	5.19	0.9950826168060303
2018-02-16_1515_left/001985	1697.50031375885	874.4496459960938	1737.6446914672852	914.2006225585938	5.19	0.9935542345046997
2018-02-16_1515_left/001985	58.42371180653572	893.7092895507812	94.67087119817734	931.5564575195312	5.19	0.9924018383026123
2018-02-16_1515_left/001985	2029.1292028427124	758.714599609375	2118.8517637252808	848.248291015625	4.1	0.9899376630783081
2018-02-16_1515_left/001985	2016.877103805542	639.617919921875	2131.9228677749634	750.220947265625	2.4	0.9790390133857727
2018-02-16_1515_left/001985	1121.6944842338562	887.7205200195312	1149.6603026390076	915.0454711914062	5.19	0.9784289002418518
2018-02-16_1515_left/001985	1428.3434286117554	905.4403686523438	1451.7877206802368	930.7412719726562	5.19	0.9717549085617065
2018-02-16_1515_left/002325	1429.4501724243164	854.5999145507812	1454.7900094985962	882.7942504882812	2.1	0.9809473752975464
2018-02-16_1515_left/003592	499.3146572113037	965.017333984375	521.366509437561	991.9385986328125	5.19	0.9857150912284851
2018-02-16_1515_left/003066	769.1791434288025	843.0050048828125	825.0851726531982	1065.3511962890625	8.22	0.9963948130607605
2018-02-16_1515_left/003066	236.2695404291153	896.3668823242188	310.8615016937256	980.1253051757812	4.1	0.9952448010444641
2018-02-16_1515_left/003066	753.9016284942627	748.9879150390625	838.1795496940613	833.2452392578125	4.2	0.9939557909965515
2018-02-16_1515_left/003044	509.9976167678833	793.0936279296875	586.4813840389252	866.6981201171875	4.2	0.9987820982933044
2018-02-16_1515_left/003044	522.2512843608856	880.921630859375	577.2340908050537	1066.2977294921875	8.22	0.9971828460693359
2018-02-16_1515_left/002543	2178.298424720764	946.7946166992188	2210.8095531463623	1003.5409545898438	5.19	0.9831175804138184
2018-02-16_1515_left/002543	2179.020252227783	860.7638549804688	2224.047142982483	929.4978637695312	2.4	0.9743537306785583
2018-02-16_1515_left/003668	472.6056168079376	885.7731323242188	520.8967452049255	1059.302001953125	8.22	0.9938921928405762
2018-02-16_1515_left/003668	464.5599467754364	813.32177734375	531.4522140026093	876.5472412109375	4.2	0.9911318421363831
2018-02-16_1515_left/003668	2195.061544418335	811.6463623046875	2299.3833475112915	904.9405517578125	2.4	0.9814868569374084
2018-02-16_1515_left/002674	1570.6426677703857	940.1438598632812	1617.1235733032227	989.2340698242188	5.19	0.9991257786750793
2018-02-16_1515_left/002674	981.9042778015137	959.0785522460938	1021.9784717559814	1001.4187622070312	5.19	0.97955322265625
2018-02-16_1515_left/003110	1257.8151454925537	704.3488159179688	1384.4410829544067	852.4218139648438	2.1	0.9996416568756104
2018-02-16_1515_left/003110	1283.6718034744263	862.1268310546875	1367.5699882507324	959.4306640625	4.1	0.9982197880744934
2018-02-16_1515_left/003110	1412.0733461380005	855.6471557617188	1456.0738906860352	910.6080932617188	2.4	0.9907943606376648
2018-02-16_1515_left/003110	2079.252222061157	719.2266845703125	2185.5251626968384	1123.1436767578125	8.22	0.9856069087982178
2018-02-16_1515_left/003110	2050.920018196106	554.43798828125	2202.5580739974976	707.9583740234375	4.2	0.9652166366577148
2018-02-16_1515_left/001163	1756.1672201156616	728.4224853515625	1829.2930011749268	853.31201171875	5.19	0.9734060764312744
2018-02-16_1515_left/002335	1425.8938550949097	863.7786865234375	1457.4855909347534	896.4849853515625	2.1	0.9931135773658752
2018-02-16_1515_left/002963	1660.8267488479614	950.2132568359375	1688.6148462295532	1053.6629638671875	8.22	0.9946140646934509
2018-02-16_1515_left/002963	1654.9095726013184	901.03759765625	1697.9484100341797	943.14404296875	4.2	0.940040111541748
2018-02-16_1515_left/001166	1857.6565761566162	723.079833984375	1932.033408164978	856.318603515625	5.19	0.9779757857322693
2018-02-16_1515_left/002893	2117.9619913101196	988.2918090820312	2141.017135620117	1073.1448974609375	8.22	0.950284481048584
2018-02-16_1515_left/002893	2116.8146839141846	957.4568481445312	2143.975796699524	988.2786254882812	4.2	0.9024181365966797
2018-02-16_1515_left/001176	2260.882378578186	684.6477661132812	2346.681653022766	827.4060668945312	5.19	0.9948411583900452
2018-02-16_1515_left/001864	1552.0057439804077	873.3684692382812	1593.0906715393066	909.5399780273438	2.4	0.9957050681114197
2018-02-16_1515_left/003024	553.0202214717865	880.8223876953125	595.9407241344452	1044.0201416015625	8.22	0.9940927624702454
2018-02-16_1515_left/003024	547.5351641178131	812.7384033203125	608.9158909320831	869.673583984375	4.2	0.9817714691162109
2018-02-16_1515_left/003382	149.7991976737976	889.0328979492188	201.48086893558502	1060.358154296875	8.22	0.9982688426971436
2018-02-16_1515_left/003382	1002.6740727424622	932.9884033203125	1038.9220118522644	978.0958251953125	5.19	0.9933920502662659
2018-02-16_1515_left/003400	1439.6082859039307	915.5986328125	1477.057228088379	959.434326171875	5.19	0.9984261989593506
2018-02-16_1515_left/003400	509.3411214351654	787.2610473632812	575.5639071464539	855.3034057617188	4.2	0.9962530136108398
2018-02-16_1515_left/003400	153.16002917289734	884.9950561523438	223.86649525165558	958.3065795898438	4.1	0.9930258989334106
2018-02-16_1515_left/003400	521.1922173500061	865.4129028320312	568.7834050655365	1048.6241455078125	8.22	0.9902176260948181
2018-02-16_1515_left/002371	1424.5896921157837	890.81884765625	1454.9684600830078	925.0018310546875	2.1	0.9986217021942139
2018-02-16_1515_left/001948	1748.7366428375244	769.1367797851562	1820.312982559204	836.9970092773438	2.4	0.9983686804771423
2018-02-16_1515_left/001948	1750.280831336975	909.7113037109375	1807.6435747146606	970.17138671875	5.19	0.9932165741920471
2018-02-16_1515_left/001948	321.66746520996094	900.5704956054688	347.69465804100037	931.7656860351562	5.19	0.9910577535629272
2018-02-16_1515_left/001948	1161.6428289413452	895.1856079101562	1185.2397451400757	918.6987915039062	5.19	0.9797860980033875
2018-02-16_1515_left/001948	1632.855239868164	892.0096435546875	1663.1899423599243	923.8365478515625	5.19	0.9775525331497192
2018-02-16_1515_left/001948	1429.0169591903687	907.7897338867188	1450.5681867599487	929.7969360351562	5.19	0.9506794214248657
2018-02-16_1515_left/001948	1752.7025356292725	843.9332275390625	1813.5301094055176	904.9227294921875	4.1	0.9484300017356873
2018-02-16_1515_left/002121	747.4714980125427	811.6661987304688	817.5283813476562	886.7886352539062	5.19	0.9995183944702148
2018-02-16_1515_left/002121	37.40686476230621	678.7897338867188	120.11063075065613	781.3847045898438	5.19	0.9992629885673523
2018-02-16_1515_left/002121	2402.712947845459	711.9067993164062	2448.0	829.1610717773438	5.19	0.9985744953155518
2018-02-16_1515_left/002121	271.5384271144867	841.3838500976562	310.2709221839905	893.1012573242188	5.19	0.9974525570869446
2018-02-16_1515_left/002121	1378.1331539154053	902.2247924804688	1412.0943574905396	941.8466186523438	5.19	0.9954831600189209
2018-02-16_1515_left/002121	1060.207314491272	887.3599853515625	1083.2436361312866	930.9466552734375	5.19	0.9758327603340149
2018-02-16_1515_left/002492	1649.6573181152344	826.7808227539062	1743.484972000122	924.0093383789062	2.1	0.9984581470489502
2018-02-16_1515_left/002492	1108.9652523994446	1005.29931640625	1124.4510569572449	1021.6119384765625	5.19	0.9372786283493042
2018-02-16_1515_left/003017	641.9581031799316	886.4739379882812	685.0908350944519	1042.737060546875	8.22	0.9934768080711365
2018-02-16_1515_left/003017	634.3354325294495	818.6262817382812	693.0507817268372	875.4126586914062	4.2	0.9846646189689636
2018-02-16_1515_left/002887	2116.6655616760254	997.3953857421875	2137.8232641220093	1070.7410888671875	8.22	0.9133917093276978
2018-02-16_1515_left/003399	1412.4791278839111	916.517822265625	1451.306794166565	964.106689453125	5.19	0.9982215762138367
2018-02-16_1515_left/003399	491.4087710380554	791.5382080078125	559.8131625652313	857.8431396484375	4.2	0.9918009638786316
2018-02-16_1515_left/003399	504.5971519947052	865.7841186523438	552.3499374389648	1051.1121826171875	8.22	0.9913644790649414
2018-02-16_1515_left/003399	121.48022621870041	787.0925903320312	219.17275607585907	884.9255981445312	2.1	0.9848313331604004
2018-02-16_1515_left/003399	1214.7571206092834	938.473388671875	1234.3683729171753	976.174560546875	5.19	0.9107185006141663
2018-02-16_1515_left/003527	2321.950415611267	879.04248046875	2445.9973554611206	1007.6875	2.1	0.9974251985549927
2018-02-16_1515_left/003527	1068.5843510627747	850.803955078125	1105.441035747528	929.4835205078125	2.4	0.9800824522972107
2018-02-16_1515_left/000906	1030.4730405807495	977.0656127929688	1057.179563999176	1008.4830932617188	5.20	0.9911510348320007
2018-02-16_1515_left/002982	1278.622950553894	914.0770874023438	1309.0726318359375	1024.1392822265625	8.22	0.9918951392173767
2018-02-16_1515_left/002982	946.9107456207275	869.60009765625	991.2377686500549	922.9163818359375	2.1	0.9871336221694946
2018-02-16_1515_left/002982	953.2399778366089	930.4136962890625	982.937117099762	976.061767578125	4.1	0.9734768867492676
2018-02-16_1515_left/002350	1428.6123447418213	892.5652465820312	1458.5910215377808	924.0162963867188	2.1	0.9931362867355347
2018-02-16_1515_left/002429	1439.34126663208	924.845703125	1483.6537714004517	970.6888427734375	2.1	0.983733594417572
2018-02-16_1515_left/002927	2083.5586738586426	985.143310546875	2108.8022089004517	1081.44873046875	8.22	0.9548613429069519
2018-02-16_1515_left/002927	2078.2085123062134	947.4315185546875	2112.289072036743	986.62451171875	4.2	0.9164314866065979
2018-02-16_1515_left/002796	1725.8542585372925	887.4461059570312	1779.5290718078613	934.8734741210938	2.4	0.9919020533561707
2018-02-16_1515_left/002796	1930.6497230529785	957.8143310546875	1978.85764503479	1009.5443115234375	2.1	0.978058934211731
2018-02-16_1515_left/002796	1731.261471748352	939.8758544921875	1769.433554649353	983.5626220703125	4.1	0.9351458549499512
2018-02-16_1515_left/001732	1391.9386339187622	931.2510986328125	1426.5902938842773	962.3992919921875	2.4	0.9813326597213745
2018-02-16_1515_left/001732	1399.2383279800415	972.9751586914062	1427.5363883972168	1003.8460083007812	5.19	0.9177479147911072
2018-02-16_1515_left/003029	508.6415090560913	884.599853515625	556.5322909355164	1048.29150390625	8.22	0.992002010345459
2018-02-16_1515_left/003029	2202.621837615967	820.6179809570312	2299.637964248657	920.1304321289062	2.4	0.9887344241142273
2018-02-16_1515_left/003029	499.2929892539978	806.5523681640625	568.1201248168945	871.1444091796875	4.2	0.964900553226471
2018-02-16_1515_left/003488	1247.8791103363037	925.891357421875	1330.99112033844	1011.2208251953125	2.1	0.9983159303665161
2018-02-16_1515_left/003488	2254.2436666488647	484.5784606933594	2448.0	726.3680419921875	2.1	0.9967337846755981
2018-02-16_1515_left/003488	1955.1969652175903	1009.1666259765625	1986.0652685165405	1042.9381103515625	5.19	0.9838472008705139
2018-02-16_1515_left/003488	2289.810050010681	736.6456298828125	2437.0644664764404	900.7073974609375	4.1	0.9825562238693237
2018-02-16_1515_left/002969	1550.6388387680054	945.8167724609375	1576.5646591186523	1061.21484375	8.22	0.9760353565216064
2018-02-16_1515_left/002969	1540.983392715454	889.9468383789062	1587.6262607574463	936.1531372070312	4.2	0.9648414850234985
2018-02-16_1515_left/002274	500.6333384513855	811.66064453125	623.5636124610901	952.1326904296875	5.19	0.9995236396789551
